year,pareto_x_pmin,pareto_selection_alpha,pareto_selection_r2,pareto_selection_status,transition_x_t,transition_delta_x_t,transition_rule,pareto_population_n,pareto_population_pct,pareto_alpha_ls,pareto_beta_ls,pareto_ls_r2,pareto_ls_sse,pareto_alpha_mle,pareto_alpha_mle_fisher_se,pareto_beta_mle_continuity,cutoff_normalized,cutoff_income_adj,pareto_alpha,pareto_r2,bootstrap_reps,pareto_alpha_ls_bootstrap_se,pareto_beta_ls_bootstrap_se,pareto_alpha_mle_bootstrap_se,pareto_beta_mle_bootstrap_se,pareto_alpha_mle_likelihood_se,pareto_beta_mle_likelihood_se,pareto_mle_r2,pareto_supported,pareto_income_share_pct
1987,7.763947684149914,2.665443345041113,0.9889923196717456,earliest_tail_start_with_r2_ge_0.98,7.763947684149914,0.0,coincident_regime_bounds,3459,1.182099345556448,2.665443345041113,325.8939709105412,0.9889923196717456,1.3403925913247574,2.384758946219901,0.0405479783254118,185.0902512345535,7.763947684149914,1760.8285210917386,2.384758946219901,0.9889923196717456,1000.0,0.05591933663682319,64.61058672673262,0.04030869618855635,15.524817994365653,0.04055383913031636,15.38372539698497,0.939798815270559,True,15.46841735564243
1988,8.533216400084264,2.5862880548958587,0.9948405114166048,earliest_tail_start_with_r2_ge_0.98,8.533216400084264,0.0,coincident_regime_bounds,3140,1.084130606664296,2.5862880548958587,315.4670980428693,0.9948405114166048,0.5281649046054292,2.3587623013401595,0.0420939183249053,203.03216629391,8.533216400084264,2120.458320801568,2.3587623013401595,0.9948405114166048,1000.0,0.05366254147388426,70.2198060679706,0.04031269712827852,17.64527904137283,0.04210062064455838,18.326153223388623,0.9448105142077785,True,15.71802118028073
1989,8.078334131356732,1.8452921535218605,0.9632323495550162,fallback_highest_tail_r2,8.078334131356732,0.0,coincident_regime_bounds,3467,1.1845297071987426,1.8452921535218605,40.0641549524111,0.9632323495550162,3.845238885277365,2.170020576832886,0.0368541951478212,130.0492986128862,8.078334131356732,3019.0579844422205,2.170020576832886,0.9632323495550162,1000.0,0.07120538179606663,8.63532769116022,0.03614862675417234,9.918382450758259,0.03685950976247043,10.014623099709526,0.9024633869177278,False,18.016238572552695
1990,8.665971226618906,2.1249824940992976,0.997370189614886,earliest_tail_start_with_r2_ge_0.98,8.665971226618906,0.0,coincident_regime_bounds,1365,1.1809082179100088,2.1249824940992976,117.3916280711946,0.997370189614886,0.2891390318703148,2.04323456040476,0.0553034086664976,111.64879743652084,8.665971226618906,22706.81782890288,2.04323456040476,0.997370189614886,1000.0,0.032415772297808884,15.669703664566317,0.05058722408149834,12.395493790840197,0.05532366261648683,13.338250699863773,0.9677900893751529,True,19.345271728959133
1992,7.465068963129983,2.2158432186449795,0.9949571247325956,earliest_tail_start_with_r2_ge_0.98,7.465068963129983,0.0,coincident_regime_bounds,857,1.1377817901808236,2.2158432186449795,87.83843088367628,0.9949571247325956,0.4621910631819949,2.3858138817561074,0.0814978497141376,164.25026382017475,7.465068963129983,2383.279254755916,2.3858138817561074,0.9949571247325956,1000.0,0.039557931374365723,11.132307387407433,0.08467226988097316,28.862581307329503,0.0815453841887254,26.92478336481291,0.9890179694502839,True,14.694660749233904
1993,8.091893097908068,2.2247184517105776,0.994233691028353,earliest_tail_start_with_r2_ge_0.98,8.091893097908068,0.0,coincident_regime_bounds,910,1.1846181884454163,2.2247184517105776,113.98906162573095,0.994233691028353,0.5296301750024962,2.3085463905286496,0.0765275676624627,168.81081512642356,8.091893097908068,2885.9232247134846,2.3085463905286496,0.994233691028353,1000.0,0.04459962640065874,17.632611523526922,0.07406935480757453,27.13953965299846,0.07656960423123448,27.02602574215711,0.9870497264394709,True,16.771362627122045
1995,8.407876016545897,2.81498264520965,0.987033751215114,earliest_tail_start_with_r2_ge_0.98,8.407876016545897,0.0,coincident_regime_bounds,855,1.0395642341268876,2.81498264520965,528.5096506593684,0.987033751215114,0.9050353838251995,2.354246696428253,0.0805135382001125,185.7015978628109,8.407876016545897,4763.236359252876,2.354246696428253,0.987033751215114,1000.0,0.0833673123773054,192.1617833217215,0.07240738936236332,30.068387921082362,0.08056060838138893,31.852864147491648,0.8868724295627749,True,14.634111608519916
1996,8.124437179052151,2.768367752430817,0.9890732777606026,earliest_tail_start_with_r2_ge_0.98,8.124437179052151,0.0,coincident_regime_bounds,879,1.0868758810000745,2.768367752430817,435.2511089992099,0.9890732777606026,0.811619158574289,2.448438958003312,0.0825837963862236,219.50251986937064,8.124437179052151,4746.542346281561,2.448438958003312,0.9890732777606026,1000.0,0.07822217657323048,211.99174491720152,0.07466690230373177,35.04868929743754,0.08263075902657986,37.99615652620617,0.896043333055594,True,14.566082344096046
1997,7.79009107647884,2.4693767411230025,0.9870747699933728,earliest_tail_start_with_r2_ge_0.98,7.79009107647884,0.0,coincident_regime_bounds,1034,1.1957351342600089,2.4693767411230025,194.4096133009451,0.9870747699933728,1.2238900361404053,2.32206788077656,0.0722128760073408,164.29078928066536,7.79009107647884,4328.002834195265,2.32206788077656,0.9870747699933728,1000.0,0.0541786911615534,36.076983028243106,0.06978215872699928,24.47293528614817,0.0722477867543742,24.366632888371058,0.9500000834524635,True,15.933893990835386
1998,8.152872967935608,2.5695625585912163,0.9947974353016932,earliest_tail_start_with_r2_ge_0.98,8.152872967935608,0.0,coincident_regime_bounds,1008,1.156892000459084,2.5695625585912163,261.69581960134366,0.9947974353016932,0.5546005008562224,2.4000752026673484,0.0755952632632232,207.71398175631867,8.152872967935608,4346.8321873783325,2.4000752026673484,0.9947974353016932,1000.0,0.03479633586178201,27.876975175000343,0.0677029670106598,29.865312347547064,0.07563275161822276,32.96535662662299,0.96288365884382,True,15.729912778298967
1999,8.176655455951684,2.983033542269379,0.995133609758834,earliest_tail_start_with_r2_ge_0.98,8.176655455951684,0.0,coincident_regime_bounds,968,1.0711282255565884,2.983033542269379,764.9941340401873,0.995133609758834,0.4147713728715475,2.334308181308722,0.075027506562847,173.5492168490258,8.176655455951684,2639.692880250064,2.334308181308722,0.995133609758834,1000.0,0.06971934282925767,285.6931001030419,0.06503466146997326,24.39910061479706,0.07506625043661547,27.374863959108687,0.8241151536444582,True,14.54152199450155
2001,8.53395522561751,2.858934010126409,0.9979796918398322,earliest_tail_start_with_r2_ge_0.98,8.53395522561751,0.0,coincident_regime_bounds,1017,1.021720348007796,2.858934010126409,588.1840898676451,0.9979796918398322,0.184522138055901,2.3326399775766484,0.0731454368444066,178.48624529283995,8.53395522561751,2137.953223130168,2.3326399775766484,0.9979796918398322,1000.0,0.06641919215447481,183.1269081333239,0.06191965051763662,24.33299631688539,0.0731813893837429,28.005343788290276,0.857595733123401,True,14.510521944687085
2002,8.319232469818344,2.1765933551478174,0.9241051973459582,fallback_highest_tail_r2,8.319232469818344,0.0,coincident_regime_bounds,1048,1.022439024390244,2.1765933551478174,67.85649439093889,0.9241051973459582,6.917718174710148,2.462952850426971,0.0760808676297789,221.8493696609611,8.319232469818344,1789.584866440012,2.462952850426971,0.9241051973459582,1000.0,0.1133595239891793,18.35874103608813,0.07201565635283402,34.893191968497625,0.07611715709888209,35.7753240764142,0.8808882160424428,False,14.098829658226975
2003,7.988967241340482,2.9531524685684154,0.9908262257379,earliest_tail_start_with_r2_ge_0.98,7.988967241340482,0.0,coincident_regime_bounds,1157,1.11236095488064,2.9531524685684154,610.5721669447092,0.9908262257379,0.9677326826962508,2.5377393456340247,0.0746071299744482,255.930720222719,7.988967241340482,2090.2313385352127,2.5377393456340247,0.9908262257379,1000.0,0.053996303781024255,113.318919590212,0.06835144421479476,37.825467031592886,0.07463936464000452,39.696182902836455,0.9163644165269557,True,14.250765159994245
2004,8.29192947397243,2.645936218717713,0.9949197389324222,earliest_tail_start_with_r2_ge_0.98,8.29192947397243,0.0,coincident_regime_bounds,1127,1.0338121709138277,2.645936218717713,278.0960524090911,0.9949197389324222,0.5390802905461761,2.573640001430336,0.0766630052702993,278.3240738480201,8.29192947397243,2358.7264409562326,2.573640001430336,0.9949197389324222,1000.0,0.03656355886530339,32.06642841206601,0.0757437324699334,46.96260586858266,0.07669700970988674,45.15414463189951,0.9797963464618754,True,13.860151146049745
2005,7.475625354864691,2.719164043091664,0.9953284759168548,earliest_tail_start_with_r2_ge_0.98,7.475625354864691,0.0,coincident_regime_bounds,1435,1.2662919266168386,2.719164043091664,330.70483797948054,0.9953284759168548,0.5313183982176564,2.486302246959424,0.0656338638652211,214.67449072919493,7.475625354864691,2837.6013576887563,2.486302246959424,0.9953284759168548,1000.0,0.03964872279571698,46.292150308139654,0.06258010517766893,27.64083549569965,0.06565672882459989,28.353822999042485,0.9545485297547435,True,15.511082336899733
2006,8.137758270021328,2.4936061600345814,0.9855772669228956,earliest_tail_start_with_r2_ge_0.98,8.137758270021328,0.0,coincident_regime_bounds,1171,1.016246051306974,2.4936061600345814,165.47881893996916,0.9855772669228956,1.4721933907980456,2.549367027223952,0.0744995958786183,248.08718438687995,8.137758270021328,3560.859539755829,2.549367027223952,0.9855772669228956,1000.0,0.06191728330267573,32.105150540984596,0.07207044954478938,38.83436588026435,0.0745313993361566,38.765155167356774,0.9759651970852777,True,13.436659700207827
2007,7.561989889673862,2.7680763424074595,0.9953648978972988,earliest_tail_start_with_r2_ge_0.98,7.561989889673862,0.0,coincident_regime_bounds,1309,1.15614594465691,2.7680763424074595,363.8105866549157,0.9953648978972988,0.4245894229765639,2.498301673659177,0.06905180821256,212.3008832211266,7.561989889673862,3953.267171142556,2.498301673659177,0.9953648978972988,1000.0,0.0659981665469707,88.9165862177783,0.06597936449108135,29.372832920976162,0.06907817896327088,29.669990615609674,0.9463356657036354,True,14.30435386953468
2008,7.583022241382893,2.4378397590901204,0.9874267536579238,earliest_tail_start_with_r2_ge_0.98,7.583022241382893,0.0,coincident_regime_bounds,1205,1.064055242569274,2.4378397590901204,141.9256831691038,0.9874267536579238,1.328573235382863,2.404892317026776,0.0692790799466377,167.2693641277899,7.583022241382893,4488.694451127015,2.404892317026776,0.9874267536579238,1000.0,0.061740658493810795,26.971120267303075,0.06800571243620408,23.591052965477413,0.06930782049128828,23.486547947670502,0.9705767929732422,True,13.619395257412123
2009,7.5750694401889955,2.5231159110849246,0.992619324611407,earliest_tail_start_with_r2_ge_0.98,7.5750694401889955,0.0,coincident_regime_bounds,1217,1.047314159825132,2.5231159110849246,168.59579493967658,0.992619324611407,0.8529930295850141,2.4524042691549486,0.070298615903891,179.7102633460054,7.5750694401889955,4824.027719369936,2.4524042691549486,0.992619324611407,1000.0,0.038224107547356403,18.85733015327003,0.06600058509126032,24.53249927301432,0.07032749190259786,25.591370911389028,0.9721555684775967,True,13.152888171420614
2011,7.023829110994125,2.559885405854699,0.9893967681690792,earliest_tail_start_with_r2_ge_0.98,7.023829110994125,0.0,coincident_regime_bounds,1241,1.1848838985640089,2.559885405854699,162.55265686171236,0.9893967681690792,1.2082793986565343,2.450517447324005,0.0695619756808848,167.41728666517784,7.023829110994125,5257.239422740773,2.450517447324005,0.9893967681690792,1000.0,0.04787950842416375,23.58904571108468,0.06112088843276265,20.295442489846646,0.06958999661885673,22.710552348724928,0.9600451923744922,True,13.6860628600069
2012,6.787833904984339,1.8897367437879435,0.9675490289878674,fallback_highest_tail_r2,6.787833904984339,0.0,coincident_regime_bounds,1216,1.1181506376952857,1.8897367437879435,29.20204425290882,0.9675490289878674,3.413373735027065,2.244601076165799,0.0643683503919036,100.87964718567592,6.787833904984339,4893.994341556941,2.244601076165799,0.9675490289878674,1000.0,0.07051272251081965,5.940626054002757,0.06266458959322074,12.322702375451781,0.06439481220201412,12.440937863634522,0.9167115367853803,False,13.843896651302643
2013,6.874046452162834,2.6710596130596262,0.994649147222878,earliest_tail_start_with_r2_ge_0.98,6.874046452162834,0.0,coincident_regime_bounds,1330,1.2217078189300412,2.6710596130596262,208.41955765171448,0.994649147222878,0.4532545567566705,2.6118322718975957,0.0716175505463567,220.35574046779047,6.874046452162834,4756.587364623396,2.6118322718975957,0.994649147222878,1000.0,0.04884096256038053,27.431304158725403,0.06666680074119603,28.961148308412525,0.07164446937855168,30.43395628838289,0.9774978626488617,True,13.392567301728931
2014,6.934216319838362,2.374721488741133,0.9530158708231165,fallback_highest_tail_r2,6.934216319838362,0.0,coincident_regime_bounds,1282,1.1222087028072725,2.374721488741133,81.89621741135025,0.9530158708231165,5.125300748238818,2.5220158412745253,0.0704374779671378,179.4831475694265,6.934216319838362,5007.958267837743,2.5220158412745253,0.9530158708231165,1000.0,0.11004542874630137,20.479567678661464,0.06617502906158439,23.4410441742841,0.07046494432732697,24.491034197990025,0.9260057093871468,False,12.696536629252492
2015,34.022673168642875,1.5661632405659829,0.9812191475374712,earliest_tail_start_with_r2_ge_0.98,20.376938838395265,13.64573433024761,midpoint_between_regime_bounds,61,0.0530707058403876,1.5661632405659829,1.5181594632801756,0.9812191475374712,0.0500406941934466,3.5107288652117727,0.4495027701920719,39539.3215524286,20.376938838395265,8955.113695929078,3.5107288652117727,0.9812191475374712,1000.0,0.12395584775468586,1.2201528160473116,0.5397912499197354,6685981.831342567,0.4531722414458646,54012.45819978395,-3.337721644773919,True,1.5408038685281866
2016,6.6528101920850125,3.0092631242403813,0.9965504476115634,earliest_tail_start_with_r2_ge_0.98,6.6528101920850125,0.0,coincident_regime_bounds,5180,1.1385391092579935,3.0092631242403813,430.7303906489181,0.9965504476115634,0.4823227910195289,2.4580689836009832,0.0341530258588727,145.87093912055386,6.6528101920850125,2790.8096237935224,2.4580689836009832,0.9965504476115634,1000.0,0.05339819107842417,86.05826938939087,0.030434342352561292,8.449387868119853,0.03415632232396911,9.441872134511204,0.8664793619065996,True,12.26769404786846
2017,6.738276750662382,2.853141279725888,0.9958972279058762,earliest_tail_start_with_r2_ge_0.98,6.738276750662382,0.0,coincident_regime_bounds,5276,1.1664901602265767,2.853141279725888,310.4917904506236,0.9958972279058762,0.6466577770892352,2.5250068841296325,0.0347624336598308,173.28791016550946,6.738276750662382,3046.2250430191266,2.5250068841296325,0.9958972279058762,1000.0,0.0669850562805367,86.03317675187162,0.031077139541045847,10.322814437557284,0.03476572789662118,11.49352898529905,0.9141281574747133,True,12.686780504958094
2018,6.870824545929754,2.854698645769479,0.994893454047554,earliest_tail_start_with_r2_ge_0.98,6.870824545929754,0.0,coincident_regime_bounds,5338,1.1949907991528952,2.854698645769479,329.1641486725358,0.994893454047554,0.863238508330963,2.5297348988768555,0.0346246767317432,184.0477596843976,6.870824545929754,2493.587958827419,2.5297348988768555,0.994893454047554,1000.0,0.048518052213476846,54.619255505812156,0.030980641595487718,11.040127530959973,0.03462791980550173,12.282949930677827,0.9300974100526846,True,13.256006206919295
2019,6.730488746199635,2.702708116837855,0.9929548457271344,earliest_tail_start_with_r2_ge_0.98,6.730488746199635,0.0,coincident_regime_bounds,5197,1.1860341455510597,2.702708116837855,229.3531411872272,0.9929548457271344,0.8326909958755815,2.3695894615819,0.0328697765170635,129.57475445316996,6.730488746199635,2513.7608582395865,2.3695894615819,0.9929548457271344,1000.0,0.04863053948813427,33.17853604198693,0.0294039951485846,7.276570124520156,0.03287293874482462,8.121371801816535,0.9200345792470019,True,13.29207340931876
2020,6.4020354632668255,2.7643008051015188,0.994428775065178,earliest_tail_start_with_r2_ge_0.98,6.4020354632668255,0.0,coincident_regime_bounds,4169,1.1940666145390284,2.7643008051015188,236.0858734245668,0.994428775065178,0.7870011847370124,2.3803253525165395,0.0368655208942809,120.57065711611908,6.4020354632668255,1889.1460343928047,2.3803253525165395,0.994428775065178,1000.0,0.07196256658787703,79.31707176084196,0.03307315071364201,7.4288164856140515,0.036869942015692984,8.253462203718406,0.8727664029871348,True,12.697657401006111
2021,6.489624975009963,2.712944644088908,0.979723144353998,fallback_highest_tail_r2,6.489624975009963,0.0,coincident_regime_bounds,3989,1.2141854851719611,2.712944644088908,195.9686890622957,0.979723144353998,2.6593371824871235,2.4728264557577857,0.0391526913056332,148.45415327949516,6.489624975009963,1833.8773343875048,2.4728264557577857,0.979723144353998,1000.0,0.09999057697071467,62.9896727396521,0.034314574855851376,9.603595983850074,0.03915759858033422,10.871702423960906,0.9021912167849832,False,12.807290516334632
2022,6.0967168909183815,2.8058569187435767,0.9887535005239716,earliest_tail_start_with_r2_ge_0.98,6.0967168909183815,0.0,coincident_regime_bounds,4977,1.336642039366082,2.8058569187435767,266.0887147782918,0.9887535005239716,1.5866056740559735,2.4530494082568235,0.0347714238807649,133.1070819394136,6.0967168909183815,1966.459591312813,2.4530494082568235,0.9887535005239716,1000.0,0.09205314808172349,129.64919366459267,0.03282735113859221,7.923708914706725,0.034774916916483115,8.367692898192427,0.8925466060999494,True,13.480769971765653
2023,6.046762897273875,2.6132894816947894,0.9945404779563964,earliest_tail_start_with_r2_ge_0.98,6.046762897273875,0.0,coincident_regime_bounds,4898,1.2955684048479337,2.6132894816947894,145.24884106238764,0.9945404779563964,0.6661597945931138,2.433830672837324,0.0347761075011062,125.71512177612324,6.046762897273875,2174.8178760427345,2.433830672837324,0.9945404779563964,1000.0,0.031040528668977243,13.66488147190342,0.031664113266169185,7.202156074092195,0.03477965735133139,7.868106654243086,0.9493199073850974,True,12.917721261186855
2024,6.417683532043161,2.614650277650901,0.9896166403447832,earliest_tail_start_with_r2_ge_0.98,6.417683532043161,0.0,coincident_regime_bounds,4173,1.1049972461127824,2.614650277650901,139.63488186537305,0.9896166403447832,1.2204094472892484,2.519459240576688,0.0390016647107559,147.74693740474856,6.417683532043161,2230.194601271849,2.519459240576688,0.9896166403447832,1000.0,0.052641984610078414,22.25004215291137,0.03680558428360852,10.200223437335906,0.03900633752744231,10.71387121598958,0.9625802169272157,True,11.579910849540767
2025,6.061163753063535,2.921147449851836,0.9954876063184672,earliest_tail_start_with_r2_ge_0.98,6.061163753063535,0.0,coincident_regime_bounds,5281,1.3086001868366863,2.921147449851836,328.1158642548716,0.9954876063184672,0.6256612963156518,2.4714290107349317,0.0340087019927159,134.5338989495072,6.061163753063535,2369.6675697638943,2.4714290107349317,0.9954876063184672,1000.0,0.058510965389293505,72.80551916590338,0.030962005208431467,7.566832051189163,0.034011921751479435,8.245063864779775,0.910491230549759,True,12.979107537646954
