year,x,ccdf,ccdf_pct,ln_ln_ccdf_pct
1976,0.49759157606293647,1.0,100.0,1.5271796258079011
1976,0.5473507336692301,0.9999326127388879,99.99326127388879,1.5271649922499457
1976,0.6020858070361532,0.9999326127388879,99.99326127388879,1.5271649922499457
1976,0.6622943877397687,0.9999326127388879,99.99326127388879,1.5271649922499457
1976,0.7285238265137455,0.9999326127388879,99.99326127388879,1.5271649922499457
1976,0.8013762091651201,0.9999326127388879,99.99326127388879,1.5271649922499457
1976,0.8815138300816322,0.9999326127388879,99.99326127388879,1.5271649922499457
1976,0.9696652130897956,0.9999326127388879,99.99326127388879,1.5271649922499457
1976,1.0666317343987752,0.9999191352866654,99.99191352866654,1.5271620653943148
1976,1.1732949078386528,0.9999191352866654,99.99191352866654,1.5271620653943148
1976,1.2906243986225183,0.9999191352866654,99.99191352866654,1.5271620653943148
1976,1.41968683848477,0.9999191352866654,99.99191352866654,1.5271620653943148
1976,1.5616555223332471,0.9999191352866654,99.99191352866654,1.5271620653943148
1976,1.717821074566572,0.9999191352866654,99.99191352866654,1.5271620653943148
1976,1.8896031820232295,0.9999191352866654,99.99191352866654,1.5271620653943148
1976,2.0785635002255525,0.9999191352866654,99.99191352866654,1.5271620653943148
1976,2.286419850248108,0.9999191352866654,99.99191352866654,1.5271620653943148
1976,2.515061835272919,0.9999191352866654,99.99191352866654,1.5271620653943148
1976,2.766568018800211,0.9999191352866654,99.99191352866654,1.5271620653943148
1976,3.0432248206802326,0.9998921803822205,99.98921803822205,1.5271562115390014
1976,3.347547302748256,0.9998921803822205,99.98921803822205,1.5271562115390014
1976,3.682302033023082,0.9998921803822205,99.98921803822205,1.5271562115390014
1976,4.050532236325391,0.9998921803822205,99.98921803822205,1.5271562115390014
1976,4.45558545995793,0.9998921803822205,99.98921803822205,1.5271562115390014
1976,4.901144005953723,0.9998921803822205,99.98921803822205,1.5271562115390014
1976,5.391258406549096,0.9998382705733309,99.98382705733309,1.5271445032521274
1976,5.930384247204006,0.9998315318472196,99.98315318472196,1.5271430396622414
1976,6.523422671924408,0.9998247931211084,99.98247931211084,1.5271415760603488
1976,7.175764939116848,0.9998247931211084,99.98247931211084,1.5271415760603488
1976,7.893341433028533,0.9997910994905523,99.97910994905523,1.5271342578707818
1976,8.682675576331388,0.9997910994905523,99.97910994905523,1.5271342578707818
1976,9.550943133964529,0.9997843607644411,99.97843607644411,1.5271327941968462
1976,10.506037447360981,0.9995687215288822,99.95687215288822,1.5270859502897784
1976,11.556641192097079,0.9995687215288822,99.95687215288822,1.5270859502897784
1976,12.712305311306789,0.9994676406372139,99.94676406372139,1.527063987973887
1976,13.98353584243747,0.9994406857327691,99.94406857327691,1.5270581308997178
1976,15.381889426681218,0.9989285425483166,99.89285425483166,1.5269468099450512
1976,16.92007836934934,0.9989083263699831,99.89083263699831,1.5269424142716894
1976,18.61208620628428,0.9988274616566484,99.88274616566484,1.52692483049535
1976,20.473294826912706,0.9980255532494138,99.80255532494138,1.5267503641983078
1976,22.520624309603978,0.9979581659883016,99.79581659883016,1.526735695393371
1976,24.772686740564378,0.9979446885360791,99.79446885360791,1.5267327614877002
1976,27.249955414620818,0.9962195746516078,99.62195746516078,1.5263568228500433
1976,29.974950956082903,0.9950200814038114,99.50200814038114,1.5260949606339993
1976,32.9724460516912,0.9949526941426993,99.49526941426993,1.52608023787365
1976,36.26969065686032,0.9944338122321357,99.44338122321356,1.52596683194288
1976,39.89665972254635,0.9925200140165503,99.25200140165504,1.525547931822142
1976,43.88632569480099,0.9923582845898812,99.23582845898812,1.5255124867546006
1976,48.274958264281096,0.9920954742715437,99.20954742715436,1.5254548735168567
1976,53.10245409070921,0.9838135798808593,98.38135798808592,1.5236297388908646
1976,58.41269949978013,0.9835912019191893,98.35912019191892,1.5235804743171044
1976,64.25396944975816,0.9801679290546915,98.01679290546915,1.5228203822771407
1976,70.67936639473398,0.9789616970807838,97.89616970807839,1.5225517837976534
1976,77.74730303420738,0.9705045958112078,97.05045958112079,1.5206571991162579
1976,85.52203333762812,0.9684695005256206,96.84695005256206,1.520198287011323
1976,94.07423667139093,0.9662794145394754,96.62794145394754,1.5197031099364058
1976,103.48166033853005,0.9447020135313621,94.4702013531362,1.5147501190459751
1976,113.82982637238305,0.9427208280546645,94.27208280546645,1.514288441541021
1976,125.21280900962138,0.9312043451305965,93.12043451305965,1.5115810957305795
1976,137.73408991058352,0.9296409606727944,92.96409606727944,1.5112104194669098
1976,151.50749890164187,0.8992223510067657,89.92223510067657,1.5038429787209824
1976,166.65824879180607,0.8926588317744414,89.26588317744414,1.5022132976667721
1976,183.3240736709867,0.8776179950942073,87.76179950942074,1.4984228444747947
1976,201.6564810380854,0.8221784953772339,82.21784953772338,1.4837323723366571
