year,income_normalized,bin_right_normalized,observations_in_bin,empirical_ccdf_probability,empirical_ccdf_percent,gompertz_transform,regime,gompertz_x_gmax,pareto_x_pmin,cutoff_normalized,cutoff_income_adj,income_adj_2025_usd,gompertz_fitted_transform,pareto_fitted_ccdf_percent_ls,pareto_fitted_ccdf_percent_mle,pareto_fitted_ccdf_percent
1976,0.00044292030120824993,0.00048721233132907496,10,1.0,100.0,1.5271796258079011,gompertz_body,8.12404196092477,33.93613940952897,21.03009068522687,23625.911795558957,0.49759157606293647,1.5359602514234711,,,
1976,0.00048721233132907496,0.0005359335644619825,0,0.9999326127388879,99.99326127388879,1.5271649922499457,gompertz_body,8.12404196092477,33.93613940952897,21.03009068522687,23625.911795558957,0.5473507336692301,1.535945281157571,,,
1976,0.0005359335644619825,0.0005895269209081808,0,0.9999326127388879,99.99326127388879,1.5271649922499457,gompertz_body,8.12404196092477,33.93613940952897,21.03009068522687,23625.911795558957,0.6020858070361532,1.5359288138650806,,,
1976,0.0005895269209081808,0.0006484796129989989,0,0.9999326127388879,99.99326127388879,1.5271649922499457,gompertz_body,8.12404196092477,33.93613940952897,21.03009068522687,23625.911795558957,0.6622943877397687,1.5359106998433412,,,
1976,0.0006484796129989989,0.0007133275742988988,0,0.9999326127388879,99.99326127388879,1.5271649922499457,gompertz_body,8.12404196092477,33.93613940952897,21.03009068522687,23625.911795558957,0.7285238265137455,1.5358907744194281,,,
1976,0.0007133275742988988,0.0007846603317287888,0,0.9999326127388879,99.99326127388879,1.5271649922499457,gompertz_body,8.12404196092477,33.93613940952897,21.03009068522687,23625.911795558957,0.8013762091651201,1.5358688564531235,,,
1976,0.0007846603317287888,0.0008631263649016679,0,0.9999326127388879,99.99326127388879,1.5271649922499457,gompertz_body,8.12404196092477,33.93613940952897,21.03009068522687,23625.911795558957,0.8815138300816322,1.5358447466901886,,,
1976,0.0008631263649016679,0.0009494390013918347,2,0.9999326127388879,99.99326127388879,1.5271649922499457,gompertz_body,8.12404196092477,33.93613940952897,21.03009068522687,23625.911795558957,0.9696652130897957,1.53581822595096,,,
1976,0.0009494390013918347,0.0010443829015310182,0,0.9999191352866654,99.99191352866654,1.5271620653943148,gompertz_body,8.12404196092477,33.93613940952897,21.03009068522687,23625.911795558957,1.0666317343987752,1.5357890531378087,,,
1976,0.0010443829015310182,0.0011488211916841201,0,0.9999191352866654,99.99191352866654,1.5271620653943148,gompertz_body,8.12404196092477,33.93613940952897,21.03009068522687,23625.911795558957,1.1732949078386528,1.5357569630433423,,,
1976,0.0011488211916841201,0.0012637033108525322,0,0.9999191352866654,99.99191352866654,1.5271620653943148,gompertz_body,8.12404196092477,33.93613940952897,21.03009068522687,23625.911795558957,1.2906243986225183,1.535721663939429,,,
1976,0.0012637033108525322,0.0013900736419377856,0,0.9999191352866654,99.99191352866654,1.5271620653943148,gompertz_body,8.12404196092477,33.93613940952897,21.03009068522687,23625.911795558957,1.41968683848477,1.5356828349251246,,,
1976,0.0013900736419377856,0.0015290810061315643,0,0.9999191352866654,99.99191352866654,1.5271620653943148,gompertz_body,8.12404196092477,33.93613940952897,21.03009068522687,23625.911795558957,1.5616555223332473,1.5356401230093897,,,
1976,0.0015290810061315643,0.0016819891067447208,0,0.9999191352866654,99.99191352866654,1.5271620653943148,gompertz_body,8.12404196092477,33.93613940952897,21.03009068522687,23625.911795558957,1.7178210745665723,1.5355931399020815,,,
1976,0.0016819891067447208,0.001850188017419193,0,0.9999191352866654,99.99191352866654,1.5271620653943148,gompertz_body,8.12404196092477,33.93613940952897,21.03009068522687,23625.911795558957,1.8896031820232295,1.535541458484042,,,
1976,0.001850188017419193,0.0020352068191611125,0,0.9999191352866654,99.99191352866654,1.5271620653943148,gompertz_body,8.12404196092477,33.93613940952897,21.03009068522687,23625.911795558957,2.0785635002255525,1.5354846089241991,,,
1976,0.0020352068191611125,0.0022387275010772242,0,0.9999191352866654,99.99191352866654,1.5271620653943148,gompertz_body,8.12404196092477,33.93613940952897,21.03009068522687,23625.911795558957,2.2864198502481083,1.5354220744083718,,,
1976,0.0022387275010772242,0.0024626002511849467,0,0.9999191352866654,99.99191352866654,1.5271620653943148,gompertz_body,8.12404196092477,33.93613940952897,21.03009068522687,23625.911795558957,2.5150618352729195,1.5353532864409616,,,
1976,0.0024626002511849467,0.0027088602763034415,4,0.9999191352866654,99.99191352866654,1.5271620653943148,gompertz_body,8.12404196092477,33.93613940952897,21.03009068522687,23625.911795558957,2.7665680188002115,1.5352776196768103,,,
