year,layer,paper_table,test,estimator,parameter,estimate,standard_error,fit_metric,fit_value,criterion,passed,evidence_status,paper_2009_value,paper_2009_standard_error,difference_from_2009,relative_difference_pct,within_paper_1se
1987,trusted,table_2,gompertz,population,population_pct,98.81790065444356,,gompertz_free_correlation_coefficient,0.9884267029083728,correlation_coefficient >= 0.98,True,supported,98.9,,-0.0820993455564433,-0.0830124828679912,
1987,trusted,table_3,pareto,boundary,x_pmin,7.763947684149914,,pareto_ls_r2,0.9889923196717456,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,7.626,,0.1379476841499141,1.808912721609154,
1987,trusted,table_3,pareto,lsf,alpha,2.665443345041113,0.0559193366368231,pareto_ls_r2,0.9889923196717456,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,2.43,0.06,0.2354433450411126,9.689026544901754,False
1987,trusted,table_3,pareto,lsf,beta,325.8939709105412,64.61058672673262,pareto_ls_r2,0.9889923196717456,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,153.6,26.7,172.29397091054122,112.17055397821694,False
1987,trusted,table_3,pareto,lsf,correlation_coefficient,0.9944809297677586,,pareto_ls_r2,0.9889923196717456,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,0.996,,-0.0015190702322414,-0.1525170915905024,
1987,trusted,table_3,pareto,mle,alpha,2.384758946219901,0.0405538391303163,pareto_mle_r2,0.939798815270559,finite direct MLE on observations x >= x_t,True,supported,2.72,0.07,-0.3352410537800994,-12.325038741915415,False
1987,trusted,table_3,pareto,mle_continuity,beta,185.0902512345535,15.38372539698497,pareto_mle_r2,0.939798815270559,finite direct MLE on observations x >= x_t,True,supported,360.0,55.0,-174.9097487654465,-48.58604132373514,False
1987,trusted,table_3,pareto,population,population_pct,1.182099345556448,,pareto_ls_r2,0.9889923196717456,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,1.1,,0.0820993455564478,7.463576868767983,
1987,trusted,table_3,transition,boundary,x_t,7.763947684149914,,pareto_ls_r2,0.9889923196717456,descriptive reproduction quantity,,descriptive,7.626,0.0,0.1379476841499141,1.808912721609154,False
1987,trusted,table_4,income_share,gompertz,share_pct,84.53158264435757,,,,descriptive reproduction quantity,,descriptive,85.9,,-1.3684173556424355,-1.5930353383497502,
1987,trusted,table_4,income_share,pareto,share_pct,15.46841735564243,,,,descriptive reproduction quantity,,descriptive,14.1,,1.3684173556424302,9.705087628669718,
1987,trusted,table_4,inequality,lorenz,gini,0.6046304992949822,,,,descriptive reproduction quantity,,descriptive,0.592,,0.0126304992949822,2.133530286314574,
1988,refined,model_test,gompertz_vs_exponential,r2_comparison,delta_r2,0.0344950901229756,,delta_r2,0.0344950901229756,gompertz_free_r2 > exponential_r2,True,supported,,,,,
1988,refined,table_1,annual_income,descriptive,mean_income_usd,91.58231158087648,,,,descriptive reproduction quantity,,descriptive,87.276,,4.306311580876496,4.934130323200532,
1988,refined,table_2,gompertz,boundary,x_gmax,8.533216400084266,,gompertz_free_correlation_coefficient,0.9769291065997056,correlation_coefficient >= 0.98,False,weak,8.14,,0.393216400084265,4.830668305703502,
1988,refined,table_2,gompertz,free_lsf,A,1.541946388671655,0.0105248917235437,gompertz_free_correlation_coefficient,0.9769291065997056,correlation_coefficient >= 0.98,False,weak,1.54,0.01,0.0019463886716548,0.1263888747827833,True
1988,refined,table_2,gompertz,free_lsf,B,0.3418336942446066,0.0269384840950392,gompertz_free_correlation_coefficient,0.9769291065997056,correlation_coefficient >= 0.98,False,weak,0.32,0.02,0.0218336942446065,6.823029451439553,False
1988,refined,table_2,gompertz,free_lsf,correlation_coefficient,0.9769291065997056,,gompertz_free_correlation_coefficient,0.9769291065997056,correlation_coefficient >= 0.98,False,weak,0.992,,-0.0150708934002944,-1.5192432863200038,
1988,refined,table_2,gompertz,population,population_pct,98.9158693933357,,gompertz_free_correlation_coefficient,0.9769291065997056,correlation_coefficient >= 0.98,False,weak,98.9,,0.0158693933356914,0.0160458982160682,
1988,refined,table_3,pareto,boundary,x_pmin,8.533216400084266,,pareto_ls_r2,0.9948405114166048,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,8.14,,0.393216400084265,4.830668305703502,
1988,refined,table_3,pareto,lsf,alpha,2.586288054895858,0.0536625414738843,pareto_ls_r2,0.9948405114166048,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,3.06,0.13,-0.4737119451041423,-15.480782519743212,False
1988,refined,table_3,pareto,lsf,beta,315.46709804286985,70.21980606797065,pareto_ls_r2,0.9948405114166048,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,983.7,446.1,-668.2329019571303,-67.93055829593679,False
1988,refined,table_3,pareto,lsf,correlation_coefficient,0.9974169195560124,,pareto_ls_r2,0.9948405114166048,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,0.991,,0.0064169195560123,0.647519632291858,
1988,refined,table_3,pareto,mle,alpha,2.3587623013401595,0.0421006206445583,pareto_mle_r2,0.9448105142077784,finite direct MLE on observations x >= x_t,True,supported,2.87,0.12,-0.5112376986598406,-17.813160232050194,False
1988,refined,table_3,pareto,mle_continuity,beta,203.03216629391005,18.326153223388637,pareto_mle_r2,0.9448105142077784,finite direct MLE on observations x >= x_t,True,supported,585.0,153.0,-381.96783370609,-65.2936467873658,False
1988,refined,table_3,pareto,population,population_pct,1.084130606664296,,pareto_ls_r2,0.9948405114166048,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,1.1,,-0.0158693933357041,-1.442672121427649,
1988,refined,table_3,transition,boundary,x_t,8.533216400084266,,pareto_ls_r2,0.9948405114166048,descriptive reproduction quantity,,descriptive,8.14,0.0,0.393216400084265,4.830668305703502,False
1988,refined,table_4,income_share,gompertz,share_pct,84.28197881971927,,,,descriptive reproduction quantity,,descriptive,85.4,,-1.118021180280735,-1.3091582907268555,
1988,refined,table_4,income_share,pareto,share_pct,15.71802118028073,,,,descriptive reproduction quantity,,descriptive,14.6,,1.1180211802807296,7.657679316991298,
1988,refined,table_4,inequality,lorenz,gini,0.6245229030230508,,,,descriptive reproduction quantity,,descriptive,0.609,,0.0155229030230508,2.5489167525535,
1988,trusted,model_test,gompertz_vs_exponential,r2_comparison,delta_r2,0.0344950901229756,,delta_r2,0.0344950901229756,gompertz_free_r2 > exponential_r2,True,supported,,,,,
1988,trusted,table_1,annual_income,descriptive,mean_income_usd,91.58231158087648,,,,descriptive reproduction quantity,,descriptive,87.276,,4.306311580876496,4.934130323200532,
1988,trusted,table_2,gompertz,boundary,x_gmax,8.533216400084266,,gompertz_free_correlation_coefficient,0.9769291065997056,correlation_coefficient >= 0.98,False,weak,8.14,,0.393216400084265,4.830668305703502,
1988,trusted,table_2,gompertz,free_lsf,A,1.541946388671655,0.0105248917235437,gompertz_free_correlation_coefficient,0.9769291065997056,correlation_coefficient >= 0.98,False,weak,1.54,0.01,0.0019463886716548,0.1263888747827833,True
1988,trusted,table_2,gompertz,free_lsf,B,0.3418336942446066,0.0269384840950392,gompertz_free_correlation_coefficient,0.9769291065997056,correlation_coefficient >= 0.98,False,weak,0.32,0.02,0.0218336942446065,6.823029451439553,False
1988,trusted,table_2,gompertz,free_lsf,correlation_coefficient,0.9769291065997056,,gompertz_free_correlation_coefficient,0.9769291065997056,correlation_coefficient >= 0.98,False,weak,0.992,,-0.0150708934002944,-1.5192432863200038,
1988,trusted,table_2,gompertz,population,population_pct,98.9158693933357,,gompertz_free_correlation_coefficient,0.9769291065997056,correlation_coefficient >= 0.98,False,weak,98.9,,0.0158693933356914,0.0160458982160682,
1988,trusted,table_3,pareto,boundary,x_pmin,8.533216400084266,,pareto_ls_r2,0.9948405114166048,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,8.14,,0.393216400084265,4.830668305703502,
1988,trusted,table_3,pareto,lsf,alpha,2.586288054895858,0.0536625414738843,pareto_ls_r2,0.9948405114166048,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,3.06,0.13,-0.4737119451041423,-15.480782519743212,False
1988,trusted,table_3,pareto,lsf,beta,315.46709804286985,70.21980606797065,pareto_ls_r2,0.9948405114166048,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,983.7,446.1,-668.2329019571303,-67.93055829593679,False
1988,trusted,table_3,pareto,lsf,correlation_coefficient,0.9974169195560124,,pareto_ls_r2,0.9948405114166048,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,0.991,,0.0064169195560123,0.647519632291858,
1988,trusted,table_3,pareto,mle,alpha,2.3587623013401595,0.0421006206445583,pareto_mle_r2,0.9448105142077784,finite direct MLE on observations x >= x_t,True,supported,2.87,0.12,-0.5112376986598406,-17.813160232050194,False
1988,trusted,table_3,pareto,mle_continuity,beta,203.03216629391005,18.326153223388637,pareto_mle_r2,0.9448105142077784,finite direct MLE on observations x >= x_t,True,supported,585.0,153.0,-381.96783370609,-65.2936467873658,False
1988,trusted,table_3,pareto,population,population_pct,1.084130606664296,,pareto_ls_r2,0.9948405114166048,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,1.1,,-0.0158693933357041,-1.442672121427649,
1988,trusted,table_3,transition,boundary,x_t,8.533216400084266,,pareto_ls_r2,0.9948405114166048,descriptive reproduction quantity,,descriptive,8.14,0.0,0.393216400084265,4.830668305703502,False
1988,trusted,table_4,income_share,gompertz,share_pct,84.28197881971927,,,,descriptive reproduction quantity,,descriptive,85.4,,-1.118021180280735,-1.3091582907268555,
1988,trusted,table_4,income_share,pareto,share_pct,15.71802118028073,,,,descriptive reproduction quantity,,descriptive,14.6,,1.1180211802807296,7.657679316991298,
1988,trusted,table_4,inequality,lorenz,gini,0.6245229030230508,,,,descriptive reproduction quantity,,descriptive,0.609,,0.0155229030230508,2.5489167525535,
1989,refined,model_test,gompertz_vs_exponential,r2_comparison,delta_r2,0.0571802708692225,,delta_r2,0.0571802708692225,gompertz_free_r2 > exponential_r2,True,supported,,,,,
1989,refined,table_1,annual_income,descriptive,mean_income_usd,906.0088728850884,,,,descriptive reproduction quantity,,descriptive,137.183,,768.8258728850883,560.4381540606987,
1989,refined,table_2,gompertz,boundary,x_gmax,9.73777265679984,,gompertz_free_correlation_coefficient,0.9733928064391796,correlation_coefficient >= 0.98,False,weak,7.856,,1.881772656799841,23.9533179327882,
1989,refined,table_2,gompertz,free_lsf,A,1.5299438140996071,0.014238822210774,gompertz_free_correlation_coefficient,0.9733928064391796,correlation_coefficient >= 0.98,False,weak,1.53,0.01,-5.618590039291327e-05,-0.0036722810714322,True
1989,refined,table_2,gompertz,free_lsf,B,0.3281218785877,0.0272799670356838,gompertz_free_correlation_coefficient,0.9733928064391796,correlation_coefficient >= 0.98,False,weak,0.32,0.01,0.0081218785876999,2.5380870586562407,True
1989,refined,table_2,gompertz,free_lsf,correlation_coefficient,0.9733928064391796,,gompertz_free_correlation_coefficient,0.9733928064391796,correlation_coefficient >= 0.98,False,weak,0.995,,-0.0216071935608205,-2.17157724229352,
1989,refined,table_2,gompertz,population,population_pct,98.94289892351874,,gompertz_free_correlation_coefficient,0.9733928064391796,correlation_coefficient >= 0.98,False,weak,98.8,,0.142898923518743,0.1446345379744362,
1989,refined,table_3,pareto,boundary,x_pmin,9.73777265679984,,pareto_ls_r2,0.9891179393912272,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,7.856,,1.881772656799841,23.9533179327882,
1989,refined,table_3,pareto,lsf,alpha,2.128381836883672,0.052965935007001,pareto_ls_r2,0.9891179393912272,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,2.22,0.04,-0.0916181631163279,-4.126944284519278,False
1989,refined,table_3,pareto,lsf,beta,158.99037859968124,33.520969445676165,pareto_ls_r2,0.9891179393912272,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,112.5,11.4,46.49037859968124,41.324780977494434,False
1989,refined,table_3,pareto,lsf,correlation_coefficient,0.9945440861979056,,pareto_ls_r2,0.9891179393912272,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,0.997,,-0.0024559138020943,-0.2463303713234013,
1989,refined,table_3,pareto,mle,alpha,1.9303418859929515,0.0557473839444788,pareto_mle_r2,0.9573749282133136,finite direct MLE on observations x >= x_t,True,supported,2.78,0.09,-0.8496581140070483,-30.563241511044904,False
1989,refined,table_3,pareto,mle_continuity,beta,97.8176051620286,12.411267727112271,pareto_mle_r2,0.9573749282133136,finite direct MLE on observations x >= x_t,True,supported,445.0,80.0,-347.1823948379714,-78.01851569392615,False
1989,refined,table_3,pareto,population,population_pct,1.057101076481263,,pareto_ls_r2,0.9891179393912272,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,1.2,,-0.142898923518737,-11.908243626561417,
1989,refined,table_3,transition,boundary,x_t,9.73777265679984,,pareto_ls_r2,0.9891179393912272,descriptive reproduction quantity,,descriptive,7.856,0.0,1.881772656799841,23.9533179327882,False
1989,refined,table_4,income_share,gompertz,share_pct,79.49838606417381,,,,descriptive reproduction quantity,,descriptive,82.5,,-3.0016139358261853,-3.638319922213558,
1989,refined,table_4,income_share,pareto,share_pct,20.501613935826185,,,,descriptive reproduction quantity,,descriptive,17.5,,3.0016139358261853,17.152079633292487,
1989,refined,table_4,inequality,lorenz,gini,0.6849621476811574,,,,descriptive reproduction quantity,,descriptive,0.628,,0.0569621476811573,9.070405681712955,
1989,trusted,model_test,gompertz_vs_exponential,r2_comparison,delta_r2,0.0571802708692225,,delta_r2,0.0571802708692225,gompertz_free_r2 > exponential_r2,True,supported,,,,,
1989,trusted,table_1,annual_income,descriptive,mean_income_usd,906.0088728850884,,,,descriptive reproduction quantity,,descriptive,137.183,,768.8258728850883,560.4381540606987,
1989,trusted,table_2,gompertz,boundary,x_gmax,9.73777265679984,,gompertz_free_correlation_coefficient,0.9733928064391796,correlation_coefficient >= 0.98,False,weak,7.856,,1.881772656799841,23.9533179327882,
1989,trusted,table_2,gompertz,free_lsf,A,1.5299438140996071,0.014238822210774,gompertz_free_correlation_coefficient,0.9733928064391796,correlation_coefficient >= 0.98,False,weak,1.53,0.01,-5.618590039291327e-05,-0.0036722810714322,True
1989,trusted,table_2,gompertz,free_lsf,B,0.3281218785877,0.0272799670356838,gompertz_free_correlation_coefficient,0.9733928064391796,correlation_coefficient >= 0.98,False,weak,0.32,0.01,0.0081218785876999,2.5380870586562407,True
1989,trusted,table_2,gompertz,free_lsf,correlation_coefficient,0.9733928064391796,,gompertz_free_correlation_coefficient,0.9733928064391796,correlation_coefficient >= 0.98,False,weak,0.995,,-0.0216071935608205,-2.17157724229352,
1989,trusted,table_2,gompertz,population,population_pct,98.94289892351874,,gompertz_free_correlation_coefficient,0.9733928064391796,correlation_coefficient >= 0.98,False,weak,98.8,,0.142898923518743,0.1446345379744362,
1989,trusted,table_3,pareto,boundary,x_pmin,9.73777265679984,,pareto_ls_r2,0.9891179393912272,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,7.856,,1.881772656799841,23.9533179327882,
1989,trusted,table_3,pareto,lsf,alpha,2.128381836883672,0.052965935007001,pareto_ls_r2,0.9891179393912272,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,2.22,0.04,-0.0916181631163279,-4.126944284519278,False
1989,trusted,table_3,pareto,lsf,beta,158.99037859968124,33.520969445676165,pareto_ls_r2,0.9891179393912272,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,112.5,11.4,46.49037859968124,41.324780977494434,False
1989,trusted,table_3,pareto,lsf,correlation_coefficient,0.9945440861979056,,pareto_ls_r2,0.9891179393912272,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,0.997,,-0.0024559138020943,-0.2463303713234013,
1989,trusted,table_3,pareto,mle,alpha,1.9303418859929515,0.0557473839444788,pareto_mle_r2,0.9573749282133136,finite direct MLE on observations x >= x_t,True,supported,2.78,0.09,-0.8496581140070483,-30.563241511044904,False
1989,trusted,table_3,pareto,mle_continuity,beta,97.8176051620286,12.411267727112271,pareto_mle_r2,0.9573749282133136,finite direct MLE on observations x >= x_t,True,supported,445.0,80.0,-347.1823948379714,-78.01851569392615,False
1989,trusted,table_3,pareto,population,population_pct,1.057101076481263,,pareto_ls_r2,0.9891179393912272,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,1.2,,-0.142898923518737,-11.908243626561417,
1989,trusted,table_3,transition,boundary,x_t,9.73777265679984,,pareto_ls_r2,0.9891179393912272,descriptive reproduction quantity,,descriptive,7.856,0.0,1.881772656799841,23.9533179327882,False
1989,trusted,table_4,income_share,gompertz,share_pct,79.49838606417381,,,,descriptive reproduction quantity,,descriptive,82.5,,-3.0016139358261853,-3.638319922213558,
1989,trusted,table_4,income_share,pareto,share_pct,20.501613935826185,,,,descriptive reproduction quantity,,descriptive,17.5,,3.0016139358261853,17.152079633292487,
1989,trusted,table_4,inequality,lorenz,gini,0.6849621476811574,,,,descriptive reproduction quantity,,descriptive,0.628,,0.0569621476811573,9.070405681712955,
1990,refined,model_test,gompertz_vs_exponential,r2_comparison,delta_r2,0.0727245027410531,,delta_r2,0.0727245027410531,gompertz_free_r2 > exponential_r2,True,supported,,,,,
1990,refined,table_1,annual_income,descriptive,mean_income_usd,1070.7340584371595,,,,descriptive reproduction quantity,,descriptive,161.516,,909.2180584371596,562.9275480058692,
1990,refined,table_2,gompertz,boundary,x_gmax,8.665971226618906,,gompertz_free_correlation_coefficient,0.990684736503337,correlation_coefficient >= 0.98,True,supported,8.074,,0.5919712266189059,7.331820988591849,
1990,refined,table_2,gompertz,free_lsf,A,1.5235920352618275,0.0066159189162336,gompertz_free_correlation_coefficient,0.990684736503337,correlation_coefficient >= 0.98,True,supported,1.54,0.01,-0.0164079647381725,-1.0654522557254884,False
1990,refined,table_2,gompertz,free_lsf,B,0.3131477373671627,0.0148871103153329,gompertz_free_correlation_coefficient,0.990684736503337,correlation_coefficient >= 0.98,True,supported,0.34,0.02,-0.0268522626328372,-7.897724303775676,False
1990,refined,table_2,gompertz,free_lsf,correlation_coefficient,0.990684736503337,,gompertz_free_correlation_coefficient,0.990684736503337,correlation_coefficient >= 0.98,True,supported,0.991,,-0.0003152634966629,-0.0318126636390513,
1990,refined,table_2,gompertz,population,population_pct,98.81909178209,,gompertz_free_correlation_coefficient,0.990684736503337,correlation_coefficient >= 0.98,True,supported,98.9,,-0.0809082179100073,-0.081808107087975,
1990,refined,table_3,pareto,boundary,x_pmin,8.665971226618906,,pareto_ls_r2,0.997370189614886,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,8.074,,0.5919712266189059,7.331820988591849,
1990,refined,table_3,pareto,lsf,alpha,2.1249824940992976,0.0324157722978088,pareto_ls_r2,0.997370189614886,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,2.27,0.05,-0.1450175059007024,-6.388436383290855,False
1990,refined,table_3,pareto,lsf,beta,117.3916280711946,15.669703664566317,pareto_ls_r2,0.997370189614886,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,91.35,16.73,26.04162807119461,28.50752936091364,False
1990,refined,table_3,pareto,lsf,correlation_coefficient,0.998684229181019,,pareto_ls_r2,0.997370189614886,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,0.994,,0.0046842291810189,0.4712504206256501,
1990,refined,table_3,pareto,mle,alpha,2.0432345604047604,0.0553236626164868,pareto_mle_r2,0.9677900893751528,finite direct MLE on observations x >= x_t,True,supported,2.64,0.05,-0.5967654395952398,-22.604751499819688,False
1990,refined,table_3,pareto,mle_continuity,beta,111.64879743652094,13.338250699863783,pareto_mle_r2,0.9677900893751528,finite direct MLE on observations x >= x_t,True,supported,332.0,36.0,-220.35120256347903,-66.37084414562622,False
1990,refined,table_3,pareto,population,population_pct,1.1809082179100088,,pareto_ls_r2,0.997370189614886,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,1.1,,0.0809082179100086,7.355292537273516,
1990,refined,table_3,transition,boundary,x_t,8.665971226618906,,pareto_ls_r2,0.997370189614886,descriptive reproduction quantity,,descriptive,8.074,0.0,0.5919712266189059,7.331820988591849,False
1990,refined,table_4,income_share,gompertz,share_pct,80.65472827104087,,,,descriptive reproduction quantity,,descriptive,85.9,,-5.245271728959139,-6.106253467938463,
1990,refined,table_4,income_share,pareto,share_pct,19.345271728959133,,,,descriptive reproduction quantity,,descriptive,14.1,,5.245271728959134,37.20050871602223,
1990,refined,table_4,inequality,lorenz,gini,0.6608834465792127,,,,descriptive reproduction quantity,,descriptive,0.605,,0.0558834465792127,9.23693331887814,
1990,trusted,model_test,gompertz_vs_exponential,r2_comparison,delta_r2,0.0727245027410531,,delta_r2,0.0727245027410531,gompertz_free_r2 > exponential_r2,True,supported,,,,,
1990,trusted,table_1,annual_income,descriptive,mean_income_usd,1070.7340584371595,,,,descriptive reproduction quantity,,descriptive,161.516,,909.2180584371596,562.9275480058692,
1990,trusted,table_2,gompertz,boundary,x_gmax,8.665971226618906,,gompertz_free_correlation_coefficient,0.990684736503337,correlation_coefficient >= 0.98,True,supported,8.074,,0.5919712266189059,7.331820988591849,
1990,trusted,table_2,gompertz,free_lsf,A,1.5235920352618275,0.0066159189162336,gompertz_free_correlation_coefficient,0.990684736503337,correlation_coefficient >= 0.98,True,supported,1.54,0.01,-0.0164079647381725,-1.0654522557254884,False
1990,trusted,table_2,gompertz,free_lsf,B,0.3131477373671627,0.0148871103153329,gompertz_free_correlation_coefficient,0.990684736503337,correlation_coefficient >= 0.98,True,supported,0.34,0.02,-0.0268522626328372,-7.897724303775676,False
1990,trusted,table_2,gompertz,free_lsf,correlation_coefficient,0.990684736503337,,gompertz_free_correlation_coefficient,0.990684736503337,correlation_coefficient >= 0.98,True,supported,0.991,,-0.0003152634966629,-0.0318126636390513,
1990,trusted,table_2,gompertz,population,population_pct,98.81909178209,,gompertz_free_correlation_coefficient,0.990684736503337,correlation_coefficient >= 0.98,True,supported,98.9,,-0.0809082179100073,-0.081808107087975,
1990,trusted,table_3,pareto,boundary,x_pmin,8.665971226618906,,pareto_ls_r2,0.997370189614886,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,8.074,,0.5919712266189059,7.331820988591849,
1990,trusted,table_3,pareto,lsf,alpha,2.1249824940992976,0.0324157722978088,pareto_ls_r2,0.997370189614886,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,2.27,0.05,-0.1450175059007024,-6.388436383290855,False
1990,trusted,table_3,pareto,lsf,beta,117.3916280711946,15.669703664566317,pareto_ls_r2,0.997370189614886,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,91.35,16.73,26.04162807119461,28.50752936091364,False
1990,trusted,table_3,pareto,lsf,correlation_coefficient,0.998684229181019,,pareto_ls_r2,0.997370189614886,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,0.994,,0.0046842291810189,0.4712504206256501,
1990,trusted,table_3,pareto,mle,alpha,2.0432345604047604,0.0553236626164868,pareto_mle_r2,0.9677900893751528,finite direct MLE on observations x >= x_t,True,supported,2.64,0.05,-0.5967654395952398,-22.604751499819688,False
1990,trusted,table_3,pareto,mle_continuity,beta,111.64879743652094,13.338250699863783,pareto_mle_r2,0.9677900893751528,finite direct MLE on observations x >= x_t,True,supported,332.0,36.0,-220.35120256347903,-66.37084414562622,False
1990,trusted,table_3,pareto,population,population_pct,1.1809082179100088,,pareto_ls_r2,0.997370189614886,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,1.1,,0.0809082179100086,7.355292537273516,
1990,trusted,table_3,transition,boundary,x_t,8.665971226618906,,pareto_ls_r2,0.997370189614886,descriptive reproduction quantity,,descriptive,8.074,0.0,0.5919712266189059,7.331820988591849,False
1990,trusted,table_4,income_share,gompertz,share_pct,80.65472827104087,,,,descriptive reproduction quantity,,descriptive,85.9,,-5.245271728959139,-6.106253467938463,
1990,trusted,table_4,income_share,pareto,share_pct,19.345271728959133,,,,descriptive reproduction quantity,,descriptive,14.1,,5.245271728959134,37.20050871602223,
1990,trusted,table_4,inequality,lorenz,gini,0.6608834465792127,,,,descriptive reproduction quantity,,descriptive,0.605,,0.0558834465792127,9.23693331887814,
1992,refined,model_test,gompertz_vs_exponential,r2_comparison,delta_r2,0.0253738627798417,,delta_r2,0.0253738627798417,gompertz_free_r2 > exponential_r2,True,supported,,,,,
1992,refined,table_1,annual_income,descriptive,mean_income_usd,138.92961631256023,,,,descriptive reproduction quantity,,descriptive,111.906,,27.023616312560225,24.14849633849858,
1992,refined,table_2,gompertz,boundary,x_gmax,7.465068963129983,,gompertz_free_correlation_coefficient,0.9844591830324164,correlation_coefficient >= 0.98,True,supported,7.635,,-0.1699310368700164,-2.225684831303424,
1992,refined,table_2,gompertz,free_lsf,A,1.5518884750231396,0.0053133785309003,gompertz_free_correlation_coefficient,0.9844591830324164,correlation_coefficient >= 0.98,True,supported,1.56,0.01,-0.0081115249768604,-0.519969549798744,True
1992,refined,table_2,gompertz,free_lsf,B,0.3698095738271282,0.0231529288293398,gompertz_free_correlation_coefficient,0.9844591830324164,correlation_coefficient >= 0.98,True,supported,0.36,0.02,0.0098095738271282,2.724881618646726,True
1992,refined,table_2,gompertz,free_lsf,correlation_coefficient,0.9844591830324164,,gompertz_free_correlation_coefficient,0.9844591830324164,correlation_coefficient >= 0.98,True,supported,0.989,,-0.0045408169675835,-0.459132150412899,
1992,refined,table_2,gompertz,population,population_pct,98.86221820981918,,gompertz_free_correlation_coefficient,0.9844591830324164,correlation_coefficient >= 0.98,True,supported,99.0,,-0.1377817901808242,-0.139173525435176,
1992,refined,table_3,pareto,boundary,x_pmin,7.465068963129983,,pareto_ls_r2,0.9949571247325956,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,7.635,,-0.1699310368700164,-2.225684831303424,
1992,refined,table_3,pareto,lsf,alpha,2.2158432186449795,0.0395579313743657,pareto_ls_r2,0.9949571247325956,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,2.12,0.06,0.0958432186449793,4.520906539857516,False
1992,refined,table_3,pareto,lsf,beta,87.83843088367628,11.132307387407431,pareto_ls_r2,0.9949571247325956,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,54.52,10.36,33.31843088367628,61.112309030954286,False
1992,refined,table_3,pareto,lsf,correlation_coefficient,0.9974753755018696,,pareto_ls_r2,0.9949571247325956,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,0.99,,0.0074753755018694,0.7550884345322724,
1992,refined,table_3,pareto,mle,alpha,2.385813881756108,0.0815453841887254,pareto_mle_r2,0.989017969450284,finite direct MLE on observations x >= x_t,True,supported,2.64,0.05,-0.2541861182438922,-9.628262054692888,False
1992,refined,table_3,pareto,mle_continuity,beta,164.2502638201749,26.92478336481293,pareto_mle_r2,0.989017969450284,finite direct MLE on observations x >= x_t,True,supported,288.0,31.0,-123.7497361798251,-42.96865839577261,False
1992,refined,table_3,pareto,population,population_pct,1.1377817901808236,,pareto_ls_r2,0.9949571247325956,pareto_ls_r2 >= 0.98 and selected tail supported,True,supported,1.0,,0.1377817901808236,13.778179018082358,
1992,refined,table_3,transition,boundary,x_t,7.465068963129983,,pareto_ls_r2,0.9949571247325956,descriptive reproduction quantity,,descriptive,7.635,0.0,-0.1699310368700164,-2.225684831303424,False
1992,refined,table_4,income_share,gompertz,share_pct,85.3053392507661,,,,descriptive reproduction quantity,,descriptive,87.0,,-1.694660749233904,-1.94788591865966,
1992,refined,table_4,income_share,pareto,share_pct,14.694660749233904,,,,descriptive reproduction quantity,,descriptive,13.0,,1.694660749233904,13.035851917183878,
1992,refined,table_4,inequality,lorenz,gini,0.585684044253634,,,,descriptive reproduction quantity,,descriptive,0.578,,0.007684044253634,1.3294194210439454,
1992,trusted,model_test,gompertz_vs_exponential,r2_comparison,delta_r2,0.0253738627798417,,delta_r2,0.0253738627798417,gompertz_free_r2 > exponential_r2,True,supported,,,,,
