year,layer,mean_income_usd_current_date,exponential_intercept,exponential_alpha,exponential_r2,gompertz_A_fixed,gompertz_B_fixed,gompertz_B_fixed_bootstrap_se,gompertz_A_free,gompertz_A_free_bootstrap_se,gompertz_B_free,gompertz_B_free_bootstrap_se,gompertz_x_gmax,gompertz_free_r2,gompertz_free_correlation_coefficient,gompertz_population_pct,pareto_x_pmin,transition_x_t,transition_delta_x_t,pareto_alpha_ls,pareto_alpha_ls_bootstrap_se,pareto_beta_ls,pareto_beta_ls_bootstrap_se,pareto_ls_r2,pareto_ls_correlation_coefficient,pareto_alpha_mle,pareto_alpha_mle_fisher_se,pareto_alpha_mle_likelihood_se,pareto_alpha_mle_bootstrap_se,pareto_beta_mle_continuity,pareto_beta_mle_likelihood_se,pareto_beta_mle_bootstrap_se,pareto_mle_r2,pareto_population_pct,pareto_supported,gompertz_income_share_pct,pareto_income_share_pct,gini
1989,trusted,906.0088728850883,4.354057662064516,0.5768600644471615,0.8903132847583195,1.5271796258079011,0.3275800185270039,0.02416240394627576,1.5299438140996071,0.01423882221077407,0.3281218785877,0.027279967035683833,9.73777265679984,0.947493555627542,0.9733928064391795,98.94289892351874,9.73777265679984,9.73777265679984,0.0,2.128381836883672,0.05296593500700105,158.99037859968124,33.520969445676165,0.9891179393912272,0.9945440861979057,1.9303418859929515,0.055724170375302,0.055747383944478895,0.05535520406984204,97.8176051620286,12.411267727112271,12.66476799718323,0.9573749282133136,1.057101076481263,True,79.49838606417381,20.501613935826185,0.6849621476811574
1990,trusted,1070.7340584371595,4.415117609643123,0.6314830616068335,0.9087317443996332,1.5271796258079011,0.3139379776104158,0.013381097920112217,1.5235920352618275,0.0066159189162336785,0.3131477373671627,0.014887110315332915,8.665971226618906,0.9814562471406864,0.990684736503337,98.81909178209,8.665971226618906,8.665971226618906,0.0,2.1249824940992976,0.032415772297808884,117.3916280711946,15.669703664566317,0.997370189614886,0.998684229181019,2.0432345604047604,0.0553034086664976,0.05532366261648683,0.05058722408149834,111.64879743652094,13.338250699863785,12.395493790840197,0.9677900893751529,1.1809082179100088,True,80.65472827104087,19.345271728959133,0.6608834465792127
1992,trusted,138.92961631256023,4.539962511376374,0.7439748384057161,0.943786020277011,1.5271796258079011,0.3634917570211073,0.02235618742189524,1.5518884750231396,0.005313378530900389,0.3698095738271282,0.02315292882933987,7.465068963129983,0.9691598830568527,0.9844591830324164,98.86221820981918,7.465068963129983,7.465068963129983,0.0,2.2158432186449795,0.039557931374365723,87.83843088367628,11.132307387407433,0.9949571247325956,0.9974753755018695,2.385813881756108,0.0814978497141377,0.0815453841887254,0.08467226988097316,164.2502638201749,26.924783364812935,28.862581307329503,0.9890179694502839,1.1377817901808236,True,85.3053392507661,14.694660749233904,0.585684044253634
1993,trusted,159.48849024220473,4.503800345821409,0.6919067645846211,0.925323993764481,1.5271796258079011,0.3367266379026451,0.013315471303154044,1.5378937279822094,0.004509094511553244,0.3392542185742204,0.014839656276400328,8.09189309790807,0.9845093495709673,0.9922244451589405,98.8153818115546,8.09189309790807,8.09189309790807,0.0,2.2247184517105785,0.044599626400658704,113.98906162573168,17.63261152352691,0.994233691028353,0.9971126771976941,2.30854639052865,0.0765275676624627,0.07656960423122867,0.07406935480757461,168.8108151264237,27.02602574215508,27.13953965299856,0.987049726439471,1.1846181884454163,True,83.22863737287796,16.771362627122045,0.6097346922973377
1995,trusted,267.49627117232905,4.426044320827941,0.6592162112295993,0.9227102133716218,1.5271796258079011,0.3663782471275534,0.03625236218499138,1.5638883942401107,0.021474208806890976,0.3747107840889911,0.040679842957713465,8.407876016545897,0.9228167475707852,0.9606335136620965,98.96043576587311,8.407876016545897,8.407876016545897,0.0,2.81498264520965,0.0833673123773054,528.5096506593684,192.1617833217215,0.987033751215114,0.9934957227965876,2.354246696428253,0.0805135382001125,0.08056060838138893,0.07240738936236332,185.7015978628109,31.852864147491648,30.068387921082362,0.8868724295627749,1.0395642341268876,True,85.36588839148008,14.634111608519916,0.6078148953935558
1996,trusted,284.14660715955756,4.445166519265443,0.6744703653091687,0.9283125319924007,1.5271796258079011,0.3527479416740316,0.02609216628371466,1.5561043976656594,0.014104378286274132,0.3595423521420449,0.02981964633541936,8.124437179052151,0.9523780722955018,0.9758985973427269,98.91312411899992,8.124437179052151,8.124437179052151,0.0,2.768367752430817,0.07822217657323048,435.2511089992099,211.99174491720152,0.9890732777606026,0.9945216326257578,2.448438958003312,0.0825837963862236,0.08263075902657986,0.07466690230373177,219.50251986937064,37.99615652620617,35.04868929743754,0.896043333055594,1.0868758810000745,True,85.43391765590395,14.566082344096046,0.6093421955328784
1997,trusted,276.20831413664615,4.452208872355475,0.6911606173962619,0.9289918978978741,1.5271796258079011,0.3365142005533588,0.01606839869348092,1.542527641031932,0.007781911614408482,0.3402746256320457,0.017311546844393313,7.79009107647884,0.97993866899397,0.9899185163405976,98.80426486574,7.79009107647884,7.79009107647884,0.0,2.4693767411230025,0.0541786911615534,194.4096133009451,36.076983028243106,0.9870747699933728,0.9935163662433412,2.32206788077656,0.0722128760073408,0.0722477867543742,0.06978215872699928,164.29078928066536,24.366632888371058,24.47293528614817,0.9500000834524635,1.1957351342600089,True,84.06610600916461,15.933893990835386,0.6087982134452723
1998,trusted,268.8479138612698,4.442184794529576,0.6701056708026957,0.922332647344724,1.5271796258079011,0.3350272577784648,0.016657015638080544,1.5426548530677415,0.008620164805843065,0.338650015834246,0.018445926305544164,8.15287296793561,0.9772744257122392,0.9885719122614395,98.84310799954092,8.15287296793561,8.15287296793561,0.0,2.5695625585912154,0.03479633586178198,261.69581960134343,27.876975175000346,0.9947974353016932,0.9973953254861851,2.400075202667349,0.0755952632632232,0.07563275161824037,0.06770296701065986,207.7139817563189,32.96535662663071,29.865312347547185,0.96288365884382,1.156892000459084,True,84.27008722170103,15.729912778298967,0.6095628702928875
1999,trusted,167.0691884244195,4.439717696783055,0.6709351932121188,0.9252206171132624,1.5271796258079011,0.355624053165173,0.028625143290714687,1.558145460215847,0.016491983866291467,0.3628508957227123,0.03296440480126647,8.176655455951684,0.9432157430941104,0.9711929484371838,98.9288717744434,8.176655455951684,8.176655455951684,0.0,2.983033542269379,0.06971934282925767,764.9941340401873,285.6931001030419,0.995133609758834,0.9975638374353964,2.3343081813087214,0.075027506562847,0.07506625043661547,0.06503466146997326,173.5492168490256,27.374863959108655,24.39910061479706,0.8241151536444582,1.0711282255565884,True,85.45847800549845,14.54152199450155,0.6040101548852397
2001,trusted,137.6063483171984,4.433204820630289,0.656787083091404,0.9199470820408249,1.5271796258079011,0.3778216558111698,0.044668447555102964,1.570973831809025,0.02421602618326043,0.3876160716148116,0.04855364463036956,8.53395522561751,0.8939656507951974,0.9454975678420318,98.9782796519922,8.53395522561751,8.53395522561751,0.0,2.858934010126409,0.06641919215447481,588.1840898676451,183.1269081333239,0.9979796918398322,0.9989893351982453,2.3326399775766484,0.0731454368444066,0.0731813893837429,0.06191965051763662,178.48624529283995,28.005343788290276,24.33299631688539,0.857595733123401,1.021720348007796,True,85.48947805531292,14.510521944687085,0.6045135448171821
2002,trusted,119.49992477560437,4.455730689021413,0.6715448914975641,0.9262336921932623,1.5271796258079011,0.3866069122417521,0.046885620672072394,1.580604480321054,0.023659960123017423,0.3988150638093655,0.05187499547629295,8.35044854642999,0.8894674785142047,0.9431158351518676,98.9785266197719,8.35044854642999,8.35044854642999,0.0,2.790846067875424,0.09549866761869405,412.93008538450175,139.32910397656775,0.9826372612374203,0.9912806167969898,2.482966664869789,0.0767357157115492,0.07677235248408218,0.06740942275772052,233.2496855822705,38.004568981493634,34.43016051439747,0.9120469029404992,1.0214733802280995,True,86.22433666402861,13.775663335971387,0.5957395428732748
2003,trusted,149.36087450742522,4.474188489184395,0.6936683445219083,0.9295754945171553,1.5271796258079011,0.3544394478402731,0.02253025883637286,1.555611301108145,0.010161705454980016,0.3612296875252678,0.024342477673039757,7.988967241340482,0.9657863369709258,0.9827442886992148,98.88763904511936,7.988967241340482,7.988967241340482,0.0,2.9531524685684154,0.053996303781024255,610.5721669447092,113.318919590212,0.9908262257379,0.995402544570738,2.5377393456340256,0.0746071299744482,0.07463936464000452,0.06835144421479476,255.93072022271943,39.69618290283651,37.825467031592886,0.916364416526956,1.11236095488064,True,85.74923484000576,14.250765159994245,0.5883019899185813
2004,trusted,166.51175394703677,4.43074507182469,0.6745305181156126,0.9247685183254097,1.5271796258079011,0.387799547861654,0.03826939685964496,1.5886829114632903,0.0235169359439619,0.4019418270837376,0.04296930891228449,8.29192947397243,0.9181089188260244,0.9581800033532449,98.96618782908617,8.29192947397243,8.29192947397243,0.0,2.645936218717713,0.03656355886530339,278.0960524090911,32.06642841206601,0.9949197389324222,0.9974566351137388,2.573640001430336,0.0766630052702993,0.07669700970988674,0.0757437324699334,278.3240738480201,45.15414463189951,46.96260586858266,0.9797963464618754,1.0338121709138277,True,86.13984885395026,13.860151146049745,0.5835216952670556
2005,trusted,232.72709389661185,4.45561586613606,0.7137449190113453,0.9296511881138207,1.5271796258079011,0.3381727004558373,0.012020456682140516,1.5477201590388352,0.0063112061331236,0.3434116097002069,0.012991422580207168,7.475625354864691,0.9877237890182732,0.99384293981407,98.73370807338316,7.475625354864691,7.475625354864691,0.0,2.719164043091664,0.03964872279571698,330.70483797948054,46.292150308139654,0.9953284759168548,0.9976615036758985,2.486302246959424,0.0656338638652211,0.06565672882459989,0.06258010517766893,214.67449072919493,28.353822999042485,27.64083549569965,0.9545485297547435,1.2662919266168386,True,84.48891766310027,15.511082336899733,0.5795971476217483
2006,trusted,273.2832454306189,4.465205681176942,0.7230138352488715,0.9316032239921642,1.5271796258079011,0.3451485097992876,0.015608902428974591,1.5524467445906045,0.008277076139868937,0.3516518810433491,0.016942678883306805,7.4087306824125,0.9821449668592898,0.9910322733691823,98.78761054266796,7.4087306824125,7.4087306824125,0.0,2.720648125644068,0.04864795241462993,310.1919454161237,51.446538736602854,0.9948595995538532,0.9974264882956805,2.4188490341666817,0.0647158352673557,0.06473899355591142,0.05758024518026293,181.4828342518473,23.529274196694626,21.488171301327053,0.9267371192860869,1.2123894573320488,True,85.1660852034998,14.833914796500196,0.5710157172380892
2007,trusted,336.2410442683789,4.467691829411378,0.7221700444209763,0.9317780065301551,1.5271796258079011,0.3595890647490278,0.01885305126323361,1.561571717812681,0.009837858676393621,0.3682625679823327,0.02034804436386726,7.561989889673862,0.976000693436614,0.987927473773563,98.84385405534309,7.561989889673862,7.561989889673862,0.0,2.7680763424074595,0.0659981665469707,363.8105866549157,88.9165862177783,0.9953648978972988,0.9976797571852898,2.4983016736591765,0.06905180821256,0.06907817896327088,0.06597936449108135,212.3008832211264,29.66999061560965,29.372832920976162,0.9463356657036351,1.15614594465691,True,85.69564613046532,14.30435386953468,0.5668787248530293
2008,trusted,398.848239694476,4.457690614092843,0.7242974027935045,0.9325472850715275,1.5271796258079011,0.3852288347581362,0.032149419433839574,1.5781042212894432,0.019406189303434906,0.3980154222336966,0.03591531983547163,7.59694880336684,0.9409985819410122,0.9700508141025459,98.93681840257848,7.59694880336684,7.59694880336684,0.0,2.7322200933508114,0.042737936990013846,325.0216973043529,60.83444698186966,0.9973574616843904,0.9986778568108889,2.4188974356433475,0.0697114651657086,0.06974040910100453,0.06571442925072178,172.7179926862776,24.425067610430624,23.400460323648435,0.9312256438809948,1.0631815974215195,True,86.5400107920966,13.459989207903405,0.5598349140987711
2009,trusted,423.95920622848894,4.478786736741684,0.7323375881302698,0.936161862915839,1.5271796258079011,0.3981916110315373,0.03932700039247829,1.5911220471341934,0.02121725644015902,0.4142882375461025,0.043658452968363404,7.5750694401889955,0.924626365218806,0.9615749399910576,98.95268584017488,7.5750694401889955,7.5750694401889955,0.0,2.5231159110849246,0.038224107547356403,168.59579493967658,18.85733015327003,0.992619324611407,0.9963028277644338,2.4524042691549486,0.070298615903891,0.07032749190259786,0.06600058509126032,179.7102633460054,25.591370911389028,24.53249927301432,0.9721555684775967,1.047314159825132,True,86.84711182857939,13.152888171420614,0.5559048100990898
2011,trusted,522.398792530848,4.5026515967512655,0.7681124959317883,0.9408977121984066,1.5271796258079011,0.3692195806817286,0.01871838163221109,1.5676632031998554,0.009204349022404414,0.3801974922234482,0.020732608724864487,7.032932641135984,0.9764269277734884,0.9881431716980533,98.81605957893731,7.032932641135984,7.032932641135984,0.0,2.7881884708841604,0.03403942202414332,299.371685869108,35.22476341175639,0.9971395617622328,0.9985687566523563,2.4629753157158816,0.0699437989009617,0.06997199636185014,0.06275827688342747,171.99462981124748,23.475141215217867,21.29253007812553,0.9256640839251871,1.183940421062682,True,86.42663314642412,13.573366853575877,0.5427476870177501
2012,trusted,508.1920533099375,4.515826371444957,0.7903659894952324,0.9472428533480647,1.5271796258079011,0.3928566106695398,0.029892451118422085,1.5811247020872976,0.013930868101412213,0.4078523349829396,0.03229770471999157,6.86123801280913,0.9544706049074732,0.9769701146439809,98.88821452218052,6.86123801280913,6.86123801280913,0.0,2.6797899471949647,0.05869384775695158,230.2564072084456,43.403923640536874,0.9955133060516128,0.9977541310621635,2.327834824759444,0.0669482162967208,0.06697589800816442,0.060946672944064854,120.78872710505152,15.58030492593991,14.327749199887831,0.9139861711240814,1.1117854778194658,True,87.09340740185641,12.90659259814359,0.5352162393011409
2013,trusted,498.40046177352565,4.514542900276557,0.7833264702422084,0.9443349219913655,1.5271796258079011,0.3706790116630506,0.017202009101524415,1.5668512251190387,0.0077424848322959925,0.3816868014217772,0.018594267125182206,6.874046452162832,0.9813943580308314,0.9906535004888598,98.77829218106996,6.874046452162832,6.874046452162832,0.0,2.6710596130596254,0.048840962560380695,208.41955765171485,27.43130415872546,0.994649147222878,0.9973209850508902,2.6118322718975944,0.0716175505463567,0.07164446937856409,0.06666680074119595,220.3557404677898,30.43395628838806,28.961148308412362,0.9774978626488616,1.2217078189300412,True,86.60743269827107,13.392567301728931,0.5363271946845327
2014,trusted,527.7081776952435,4.518248279946923,0.7854861662500531,0.9461683486474894,1.5271796258079011,0.3902272996421039,0.02645460452172781,1.5777645691434676,0.01188257162752322,0.4041110970588775,0.028450998419812534,6.950485514934318,0.9625622888398756,0.9811025883361412,98.87865683923036,6.950485514934318,6.950485514934318,0.0,2.881560676475032,0.049080463154838556,337.44272770853263,46.27550500263678,0.9949902443878412,0.9974919771044984,2.5383048163972117,0.0709200787164025,0.07094775484573973,0.06510869111766715,186.2357609969125,25.617534224710496,23.816156269236895,0.9280563810413863,1.1213431607696214,True,87.5090624958359,12.490937504164094,0.5248901286181102
2015,trusted,321.5671453334625,4.498429809356538,0.7892832104049478,0.9433508724427618,1.5271796258079011,0.3729318281017747,0.018005224526442768,1.5679315138635412,0.010325386705410996,0.3844688645344464,0.019587488546548203,6.738138721209536,0.9801092537463068,0.9900046735982143,98.78371324169132,6.738138721209536,6.738138721209536,0.0,3.2341064206605967,0.08219314913695551,784.8029437711704,265.2784012669433,0.9867849456189266,0.9933704976588175,2.558701170688906,0.0684330634856365,0.06845753445494748,0.057797649953905884,191.4508887263885,25.00390163314701,21.672179671713856,0.8410810331877725,1.2162867583086827,True,86.99796958004725,13.002030419952746,0.5229362857855651
2016,trusted,538.6777742246342,4.5550181468931,0.8862289526201695,0.9581925121069146,1.5271796258079011,0.4025453065361473,0.03393047837931002,1.5824013039344975,0.017779282522668666,0.4207364479641712,0.039714285909320905,5.790470983521455,0.941553293307175,0.9703366906940987,98.96466635622616,7.707116879067058,6.748793931294257,0.958322947772802,4.838803266845441,1.046557763660748,26029.992243291435,105837319.95132993,0.8319773359912924,0.9121279164630871,2.90420739587031,0.0595429580186638,0.05955547098677454,0.04602068984736378,347.08063822153275,39.46760182529436,30.760330012704134,0.633795269746561,1.0353336437738545,False,89.76676980638005,10.233230193619946,0.479829860093499
2017,trusted,593.265990052495,4.5434654007685396,0.8620557862565924,0.9566442663302335,1.5271796258079011,0.3970118568159733,0.024189596007174078,1.5760918264300998,0.011699147907930125,0.4124174251267301,0.02543097362862344,6.057845762362985,0.9676965635956398,0.9837156924618209,98.74915202310872,6.057845762362985,6.057845762362985,0.0,4.09221210315701,0.7832084104899544,4160.269169869235,1953761.5087907356,0.8175278719020002,0.9041724790669091,2.3931686724516776,0.0447653719031234,0.04477320280877533,0.03225625321297643,112.91296738147608,9.106701726966948,6.590041942214693,0.5772591930819655,1.250847976891262,False,87.87119042777911,12.128809572220888,0.4879058579216074
2018,trusted,476.2185006374364,4.511357114412742,0.7993830444417198,0.9464320494577408,1.5271796258079011,0.4262575066139916,0.029789440659884515,1.5946655004038048,0.01602275915297508,0.4447736051941564,0.03088509370387448,6.953900774021797,0.9571675029993252,0.978349376756241,99.34077056791428,10.181206123245316,8.567553448633557,1.6136526746117594,4.261491938196324,0.18874139497230127,13058.96159615263,9785.640059759346,0.9821697603609886,0.9910447822177304,2.815430948379529,0.0727426257627946,0.07276690162724117,0.05642471598756176,476.73078429652736,74.51398001028343,59.15862689929017,0.597784360272563,0.6592294320857263,True,91.57089107421987,8.429108925780127,0.4987194137244376
2019,trusted,496.6682314745766,4.502508065044112,0.7841268003893378,0.938307693729421,1.5271796258079011,0.4002164865364364,0.02057826424926376,1.5764677973850234,0.010307203875827918,0.4134796381168938,0.02102382426445902,7.091028465546687,0.9752420486400944,0.9875434413938935,98.84954376928712,7.091028465546687,7.091028465546687,0.0,3.287913656581018,0.22698319120525462,937.9976830523672,862.7811385009159,0.9604568367669322,0.9800289979214555,2.7749619454843275,0.0545159174574525,0.05452643668911026,0.0541276405805524,300.4535012945482,32.09084993611111,32.222506648731034,0.9073662402519179,1.1504562307128745,False,87.44304122614767,12.55695877385233,0.5028341835458989
2020,trusted,407.6487569206832,4.521975987557496,0.8225650702353586,0.9473134085236864,1.5271796258079011,0.370377352406734,0.011426878591718898,1.5693302673435443,0.006461737377961239,0.3830227165532526,0.012093771269963324,6.356300258380844,0.9893378717096976,0.9946546494686975,98.592334284832,6.356300258380844,6.356300258380844,0.0,4.646269439040444,1.2334762173542053,11264.760035057438,3120579.735421977,0.7730937784550451,0.8792575154384779,3.35620617819648,0.0776325732637308,0.07765333896513035,0.06279053276732785,768.5158934707424,110.37094416530971,91.22512685641436,0.6826085386540921,1.4076657151679934,False,87.57982997638445,12.420170023615555,0.4893102733085109
2021,trusted,404.09532525954995,4.541664869268627,0.8224842618375674,0.9505945703402872,1.5271796258079011,0.4013892948229683,0.02193288690289934,1.5872045421674963,0.010058926495280281,0.41865767349271,0.023273663467637585,6.629131636273755,0.9724568352844348,0.9861322605433993,98.83028720626632,6.629131636273755,6.629131636273755,0.0,4.596819544552228,0.7921868965373086,9454.967879545766,420220.56117687107,0.8934955860834097,0.9452489545529313,3.397732288387325,0.0756735125900283,0.07569227849551574,0.05721937276020008,852.8361443163523,122.1005194002259,94.62540461347018,0.7614450126075787,1.1697127937336815,False,89.31320231046237,10.686797689537627,0.4785899211902097
2022,trusted,473.89195077821194,4.5326730760814735,0.8287159190534947,0.9480663600708938,1.5271796258079011,0.3892233029218283,0.024020873982591586,1.5731402491841675,0.01181255012673829,0.4028528957029726,0.026411670955359682,6.433713154331938,0.9674319864142528,0.9835812047890367,99.64583576912584,15.170359076813332,10.802036115572635,4.368322961240697,7.250195396027691,1.2325500358892527,59287115.55827708,1.6624540591378178e+16,0.9472532060600396,0.9732693389088344,3.5424505934579376,0.131382220135231,0.13147254824501423,0.10294482154713955,4909.101055622473,1535.9093574590866,1278.7870247158796,-0.21119134763147107,0.3541642308741572,False,94.79471246384341,5.20528753615659,0.4917024158171105
2023,trusted,549.2062905788472,4.5200280441216,0.8167754052773714,0.9465380910217709,1.5271796258079011,0.4098201375280164,0.030814689557137516,1.585915060130923,0.01659405076803655,0.4266750735206259,0.03401932589859355,6.648120071247216,0.9525678465709142,0.9759958230294401,98.88663716858008,6.648120071247216,6.648120071247216,0.0,4.079382652441952,0.48771121177776916,4704.069289057768,18088.276412267784,0.9060442248256642,0.951863553680707,2.692607403758436,0.0568030295877714,0.056815667930252084,0.04818138336448972,222.00287752879024,23.89369423022835,20.332059108947767,0.7019325799622138,1.1133628314199215,False,88.67594463287678,11.324055367123222,0.4902524339886815
