year,income_normalized,bin_right_normalized,observations_in_bin,empirical_ccdf_probability,empirical_ccdf_percent,gompertz_transform,regime,gompertz_x_gmax,pareto_x_pmin,cutoff_normalized,cutoff_income_adj,income_adj_2025_usd,gompertz_fitted_transform,pareto_fitted_ccdf_percent_ls,pareto_fitted_ccdf_percent_mle,pareto_fitted_ccdf_percent
1976,0.0004523782553524848,0.0004976160808877333,10,1.0,100.0,1.5271796258079011,gompertz_body,8.297519708778417,8.297519708778417,8.297519708778417,9126.822212281764,0.49759157606293647,1.5270303148480135,,,
1976,0.0004976160808877333,0.0005473776889765066,0,0.9999326086517013,99.99326086517013,1.5271649913623515,gompertz_body,8.297519708778417,8.297519708778417,8.297519708778417,9126.822212281764,0.5473507336692303,1.5270153837520248,,,
1976,0.0005473776889765066,0.0006021154578741574,0,0.9999326086517013,99.99326086517013,1.5271649913623515,gompertz_body,8.297519708778417,8.297519708778417,8.297519708778417,9126.822212281764,0.6020858070361532,1.526998959546437,,,
1976,0.0006021154578741574,0.0006623270036615732,0,0.9999326086517013,99.99326086517013,1.5271649913623515,gompertz_body,8.297519708778417,8.297519708778417,8.297519708778417,9126.822212281764,0.6622943877397686,1.5269808929202908,,,
1976,0.0006623270036615732,0.0007285597040277306,0,0.9999326086517013,99.99326086517013,1.5271649913623515,gompertz_body,8.297519708778417,8.297519708778417,8.297519708778417,9126.822212281764,0.7285238265137456,1.5269610196315297,,,
1976,0.0007285597040277306,0.0008014156744305037,0,0.9999326086517013,99.99326086517013,1.5271649913623515,gompertz_body,8.297519708778417,8.297519708778417,8.297519708778417,9126.822212281764,0.8013762091651202,1.5269391590138925,,,
1976,0.0008014156744305037,0.0008815572418735542,0,0.9999326086517013,99.99326086517013,1.5271649913623515,gompertz_body,8.297519708778417,8.297519708778417,8.297519708778417,9126.822212281764,0.8815138300816323,1.5269151123344917,,,
1976,0.0008815572418735542,0.0009697129660609097,2,0.9999326086517013,99.99326086517013,1.5271649913623515,gompertz_body,8.297519708778417,8.297519708778417,8.297519708778417,9126.822212281764,0.9696652130897957,1.5268886609871508,,,
1976,0.0009697129660609097,0.0010666842626670008,0,0.9999191303820415,99.99191303820415,1.5271620643291843,gompertz_body,8.297519708778417,8.297519708778417,8.297519708778417,9126.822212281764,1.0666317343987752,1.5268595645050758,,,
1976,0.0010666842626670008,0.001173352688933701,0,0.9999191303820415,99.99191303820415,1.5271620643291843,gompertz_body,8.297519708778417,8.297519708778417,8.297519708778417,9126.822212281764,1.173294907838653,1.5268275583747932,,,
1976,0.001173352688933701,0.001290687957827071,0,0.9999191303820415,99.99191303820415,1.5271620643291843,gompertz_body,8.297519708778417,8.297519708778417,8.297519708778417,9126.822212281764,1.2906243986225183,1.5267923516314823,,,
1976,0.001290687957827071,0.0014197567536097782,0,0.9999191303820415,99.99191303820415,1.5271620643291843,gompertz_body,8.297519708778417,8.297519708778417,8.297519708778417,9126.822212281764,1.41968683848477,1.5267536242138404,,,
1976,0.0014197567536097782,0.0015617324289707562,0,0.9999191303820415,99.99191303820415,1.5271620643291843,gompertz_body,8.297519708778417,8.297519708778417,8.297519708778417,9126.822212281764,1.5616555223332473,1.5267110240544344,,,
1976,0.0015617324289707562,0.001717905671867832,0,0.9999191303820415,99.99191303820415,1.5271620643291843,gompertz_body,8.297519708778417,8.297519708778417,8.297519708778417,9126.822212281764,1.717821074566572,1.5266641638790879,,,
1976,0.001717905671867832,0.0018896962390546155,0,0.9999191303820415,99.99191303820415,1.5271620643291843,gompertz_body,8.297519708778417,8.297519708778417,8.297519708778417,9126.822212281764,1.8896031820232295,1.5266126176862065,,,
1976,0.0018896962390546155,0.002078665862960077,0,0.9999191303820415,99.99191303820415,1.5271620643291843,gompertz_body,8.297519708778417,8.297519708778417,8.297519708778417,9126.822212281764,2.078563500225553,1.526555916874037,,,
