year,income_normalized,bin_right_normalized,observations_in_bin,empirical_ccdf_probability,empirical_ccdf_percent,gompertz_transform,regime,gompertz_x_gmax,pareto_x_pmin,cutoff_normalized,cutoff_income_adj,income_adj_2025_usd,gompertz_fitted_transform,pareto_fitted_ccdf_percent_ls,pareto_fitted_ccdf_percent_mle,pareto_fitted_ccdf_percent
1976,0.0004523782553524848,0.0004976160808877333,10,1.0,100.0,1.5271796258079011,gompertz_body,8.297519708778417,8.297519708778417,8.297519708778417,9126.822212281764,0.49759157606293647,1.5366656419019669,,,
1976,0.0004976160808877333,0.0005473776889765066,0,0.9999326086517013,99.99326086517013,1.5271649913623515,gompertz_body,8.297519708778417,8.297519708778417,8.297519708778417,9126.822212281764,0.5473507336692303,1.5366506105776827,,,
1976,0.0005473776889765066,0.0006021154578741574,0,0.9999326086517013,99.99326086517013,1.5271649913623515,gompertz_body,8.297519708778417,8.297519708778417,8.297519708778417,9126.822212281764,0.6020858070361532,1.5366340761209702,,,
1976,0.0006021154578741574,0.0006623270036615732,0,0.9999326086517013,99.99326086517013,1.5271649913623515,gompertz_body,8.297519708778417,8.297519708778417,8.297519708778417,9126.822212281764,0.6622943877397686,1.5366158882185865,,,
1976,0.0006623270036615732,0.0007285597040277306,0,0.9999326086517013,99.99326086517013,1.5271649913623515,gompertz_body,8.297519708778417,8.297519708778417,8.297519708778417,9126.822212281764,0.7285238265137456,1.5365958815259644,,,
1976,0.0007285597040277306,0.0008014156744305037,0,0.9999326086517013,99.99326086517013,1.5271649913623515,gompertz_body,8.297519708778417,8.297519708778417,8.297519708778417,9126.822212281764,0.8013762091651202,1.53657387416408,,,
1976,0.0008014156744305037,0.0008815572418735542,0,0.9999326086517013,99.99326086517013,1.5271649913623515,gompertz_body,8.297519708778417,8.297519708778417,8.297519708778417,9126.822212281764,0.8815138300816323,1.536549666066007,,,
1976,0.0008815572418735542,0.0009697129660609097,2,0.9999326086517013,99.99326086517013,1.5271649913623515,gompertz_body,8.297519708778417,8.297519708778417,8.297519708778417,9126.822212281764,0.9696652130897957,1.5365230371581269,,,
1976,0.0009697129660609097,0.0010666842626670008,0,0.9999191303820415,99.99191303820415,1.5271620643291843,gompertz_body,8.297519708778417,8.297519708778417,8.297519708778417,9126.822212281764,1.0666317343987752,1.5364937453594587,,,
1976,0.0010666842626670008,0.001173352688933701,0,0.9999191303820415,99.99191303820415,1.5271620643291843,gompertz_body,8.297519708778417,8.297519708778417,8.297519708778417,9126.822212281764,1.173294907838653,1.5364615243809239,,,
1976,0.001173352688933701,0.001290687957827071,0,0.9999191303820415,99.99191303820415,1.5271620643291843,gompertz_body,8.297519708778417,8.297519708778417,8.297519708778417,9126.822212281764,1.2906243986225183,1.5364260813045354,,,
1976,0.001290687957827071,0.0014197567536097782,0,0.9999191303820415,99.99191303820415,1.5271620643291843,gompertz_body,8.297519708778417,8.297519708778417,8.297519708778417,9126.822212281764,1.41968683848477,1.5363870939205082,,,
1976,0.0014197567536097782,0.0015617324289707562,0,0.9999191303820415,99.99191303820415,1.5271620643291843,gompertz_body,8.297519708778417,8.297519708778417,8.297519708778417,9126.822212281764,1.5616555223332473,1.5363442077980782,,,
1976,0.0015617324289707562,0.001717905671867832,0,0.9999191303820415,99.99191303820415,1.5271620643291843,gompertz_body,8.297519708778417,8.297519708778417,8.297519708778417,9126.822212281764,1.717821074566572,1.5362970330634051,,,
1976,0.001717905671867832,0.0018896962390546155,0,0.9999191303820415,99.99191303820415,1.5271620643291843,gompertz_body,8.297519708778417,8.297519708778417,8.297519708778417,9126.822212281764,1.8896031820232295,1.5362451408552649,,,
1976,0.0018896962390546155,0.002078665862960077,0,0.9999191303820415,99.99191303820415,1.5271620643291843,gompertz_body,8.297519708778417,8.297519708778417,8.297519708778417,9126.822212281764,2.078563500225553,1.5361880594263106,,,
1976,0.002078665862960077,0.002286532449256085,0,0.9999191303820415,99.99191303820415,1.5271620643291843,gompertz_body,8.297519708778417,8.297519708778417,8.297519708778417,9126.822212281764,2.286419850248108,1.5361252698544607,,,
1976,0.002286532449256085,0.0025151856941816935,0,0.9999191303820415,99.99191303820415,1.5271620643291843,gompertz_body,8.297519708778417,8.297519708778417,8.297519708778417,9126.822212281764,2.515061835272919,1.536056201325426,,,
1976,0.0025151856941816935,0.0027667042635998633,4,0.9999191303820415,99.99191303820415,1.5271620643291843,gompertz_body,8.297519708778417,8.297519708778417,8.297519708778417,9126.822212281764,2.766568018800211,1.5359802259434878,,,
1976,0.0027667042635998633,0.00304337468995985,0,0.9998921738427221,99.98921738427221,1.5271562101187808,gompertz_body,8.297519708778417,8.297519708778417,8.297519708778417,9126.822212281764,3.0432248206802326,1.5358966530233558,,,
1976,0.00304337468995985,0.003347712158955835,0,0.9998921738427221,99.98921738427221,1.5271562101187808,gompertz_body,8.297519708778417,8.297519708778417,8.297519708778417,9126.822212281764,3.3475473027482563,1.5358047228112106,,,
1976,0.003347712158955835,0.003682483374851419,0,0.9998921738427221,99.98921738427221,1.5271562101187808,gompertz_body,8.297519708778417,8.297519708778417,8.297519708778417,9126.822212281764,3.682302033023082,1.5357035995778507,,,
1976,0.003682483374851419,0.004050731712336561,0,0.9998921738427221,99.98921738427221,1.5271562101187808,gompertz_body,8.297519708778417,8.297519708778417,8.297519708778417,9126.822212281764,4.050532236325391,1.535592364021155,,,
1976,0.004050731712336561,0.004455804883570217,0,0.9998921738427221,99.98921738427221,1.5271562101187808,gompertz_body,8.297519708778417,8.297519708778417,8.297519708778417,9126.822212281764,4.4555854599579305,1.5354700049087897,,,
1976,0.004455804883570217,0.00490138537192724,8,0.9998921738427221,99.98921738427221,1.5271562101187808,gompertz_body,8.297519708778417,8.297519708778417,8.297519708778417,9126.822212281764,4.901144005953722,1.535335409885188,,,
1976,0.00490138537192724,0.005391523909119964,1,0.9998382607640831,99.9838260764083,1.527144501121657,gompertz_body,8.297519708778417,8.297519708778417,8.297519708778417,9126.822212281764,5.391258406549097,1.535187355359226,,,
1976,0.005391523909119964,0.005930676300031961,1,0.9998315216292533,99.98315216292532,1.527143037442983,gompertz_body,8.297519708778417,8.297519708778417,8.297519708778417,9126.822212281764,5.930384247204006,1.5350244953806675,,,
1976,0.005930676300031961,0.006523743930035158,0,0.9998247824944234,99.98247824944234,1.5271415737523013,gompertz_body,8.297519708778417,8.297519708778417,8.297519708778417,9126.822212281764,6.523422671924408,1.5348453494042535,,,
1976,0.006523743930035158,0.0071761183230386735,5,0.9998247824944234,99.98247824944234,1.5271415737523013,gompertz_body,8.297519708778417,8.297519708778417,8.297519708778417,9126.822212281764,7.175764939116849,1.5346482888301982,,,
1976,0.0071761183230386735,0.00789373015534254,0,0.9997910868202741,99.9791086820274,1.527134255118766,gompertz_body,8.297519708778417,8.297519708778417,8.297519708778417,9126.822212281764,7.893341433028534,1.534431522198737,,,
1976,0.00789373015534254,0.008683103170876796,1,0.9997910868202741,99.9791086820274,1.527134255118766,gompertz_body,8.297519708778417,8.297519708778417,8.297519708778417,9126.822212281764,8.682675576331388,1.53419307890413,,,
1976,0.008683103170876796,0.009551413487964476,32,0.9997843476854441,99.97843476854442,1.5271327913560324,gompertz_body,8.297519708778417,8.297519708778417,8.297519708778417,9126.822212281764,9.550943133964529,1.5339307912800622,,,
1976,0.009551413487964476,0.010506554836760924,0,0.9995686953708883,99.95686953708883,1.5270859446066591,gompertz_body,8.297519708778417,8.297519708778417,8.297519708778417,9126.822212281764,10.506037447360981,1.5336422748935876,,,
1976,0.010506554836760924,0.011557210320437019,15,0.9995686953708883,99.95686953708883,1.5270859446066591,gompertz_body,8.297519708778417,8.297519708778417,8.297519708778417,9126.822212281764,11.556641192097079,1.5333249068684656,,,
1976,0.011557210320437019,0.012712931352480722,4,0.9994676083484402,99.94676083484401,1.527063980957923,gompertz_body,8.297519708778417,8.297519708778417,8.297519708778417,9126.822212281764,12.712305311306789,1.5329758020408313,,,
1976,0.012712931352480722,0.013984224487728795,76,0.9994406518091208,99.94406518091208,1.527058123528273,gompertz_body,8.297519708778417,8.297519708778417,8.297519708778417,9126.822212281764,13.983535842437469,1.5325917867304335,,,
1976,0.013984224487728795,0.015382646936501675,3,0.9989284775620506,99.89284775620506,1.5269467958150367,gompertz_body,8.297519708778417,8.297519708778417,8.297519708778417,9126.822212281764,15.381889426681218,1.5321693698889962,,,
1976,0.015382646936501675,0.016920911630151844,12,0.998908260157561,99.89082601575609,1.5269423998747162,gompertz_body,8.297519708778417,8.297519708778417,8.297519708778417,9126.822212281764,16.92007836934934,1.531704711363415,,,
1976,0.016920911630151844,0.018613002793167032,119,0.9988273905396026,99.88273905396025,1.5269248150304104,gompertz_body,8.297519708778417,8.297519708778417,8.297519708778417,9126.822212281764,18.612086206284275,1.5311935869852755,,,
